id_d, id_s
131757,31757
131758,31757
131762,31762
131763,31762
131764,31762
197302,97302
197303,97302
197308,97308
197309,97308
140779,40779
131782,31782
131783,31782
164556,64556
164557,64556
131792,31792
131793,31792
153038,53037
196729,96729
131800,31800
166967,66966
164573,64573
164574,64573
109349,9349
131809,31809
131810,31809
164579,64578
164585,64585
164586,64586
164587,64586
164588,64588
164589,64589
164590,64589
197359,97359
164592,64592
164593,64592
164594,64592
197363,97363
197364,97363
164600,64600
164601,64600
123323,23323
164608,64608
164609,64608
131843,31843
131848,31848
131849,31848
197387,97387
197389,97389
197390,97389
164627,64627
164628,64627
197400,97400
158511,58511
164636,64636
164637,64636
158512,58512
164642,64642
164646,64646
164647,64646
131891,31891
164660,64659
169438,69438
169439,69438
164673,64673
151235,51235
136674,36674
158520,58519
192067,92067
164695,64695
131928,31928
131929,31928
164705,64705
131940,31940
131941,31940
164712,64712
131948,31948
131949,31948
131950,31948
142141,42141
164721,64721
164722,64722
142142,42141
164728,64728
131961,31961
131962,31961
164731,64731
164732,64731
197501,97500
197502,97500
128783,28783
103915,3914
158529,58529
164747,64747
164748,64747
109378,9378
165882,65881
109379,9378
131990,31990
131991,31990
131992,31991
170247,70247
103920,3918
197538,97538
164771,64770
164772,64770
164773,64773
164774,64773
164775,64773
164783,64783
157154,57154
197554,97554
132021,32021
132022,32021
136692,36691
197564,97564
197565,97564
164798,64797
164799,64798
152790,52790
132033,32033
132034,32033
132038,32038
132039,32038
164811,64811
164812,64811
164813,64811
132050,32050
132051,32050
132054,32054
132055,32054
132056,32054
164826,64826
164827,64826
132070,32070
132071,32070
197612,97612
169469,69469
132081,32081
197620,97620
197621,97621
197622,97621
164855,64854
197624,97624
197625,97624
197629,97629
164862,64862
132103,32103
132105,32105
132106,32105
197643,97643
197647,97647
197648,97647
197649,97647
142169,42169
132121,32121
132127,32127
132128,32128
180400,80400
197666,97666
197667,97666
197668,97666
197671,97671
197672,97671
131250,31250
109405,9404
188801,88801
197683,97683
197684,97683
197685,97683
125791,25791
164925,64925
164926,64925
164927,64925
197696,97695
132164,32164
180406,80406
197703,97703
164797,64797
197707,97707
164942,64942
112423,12423
164946,64946
164947,64946
125796,25796
132187,32187
197728,97728
197729,97728
164970,64970
164971,64970
164972,64970
132205,32204
132206,32205
197752,97752
197753,97752
197754,97753
164991,64991
164992,64991
131264,31264
132226,32226
164998,64998
132231,32230
132235,32235
197772,97772
197773,97772
197774,97772
191341,91340
172108,72107
180419,80418
191342,91340
132248,32248
132249,32248
197794,97794
197795,97795
197796,97795
165035,65035
186623,86621
197812,97812
165045,65045
197816,97816
174964,74964
165050,65050
197822,97822
174965,74964
197824,97824
197825,97824
197826,97825
174966,74964
197832,97832
197833,97832
197834,97832
197835,97835
197836,97835
197837,97835
132303,32303
165072,65072
165073,65072
165074,65072
132309,32309
197848,97848
197849,97848
132316,32316
132317,32316
132318,32318
165087,65087
165088,65087
165089,65087
197858,97858
197859,97858
187716,87715
158588,58588
132335,32335
132336,32335
132339,32339
132340,32339
132341,32340
165110,65110
197881,97881
165114,65114
142207,42206
197884,97884
197885,97884
165119,65119
165120,65119
165121,65119
162621,62620
180439,80439
197901,97901
197902,97901
103981,3980
192082,92080
165142,65142
132375,32375
132376,32376
132377,32376
132378,32376
163677,63676
132385,32385
132386,32385
165155,65155
165156,65156
165157,65156
165162,65162
191368,91368
191369,91368
197947,97947
197948,97947
132413,32413
132414,32413
132415,32413
132418,32418
132419,32418
132420,32420
132421,32420
132422,32420
165192,65192
165193,65192
132430,32430
132431,32430
132440,32440
132441,32440
132442,32440
132447,32447
197984,97984
197985,97984
197986,97984
136437,36436
165220,65218
132456,32456
132457,32456
132458,32458
132459,32458
165228,65228
165229,65228
197999,97999
198000,97999
198001,97999
198003,98003
198004,98003
114922,14922
191381,91381
132482,32482
132483,32482
132484,32482
191382,91381
132490,32490
198027,98027
198028,98027
198030,98030
198031,98030
198036,98036
165270,65270
165271,65270
120388,20387
158618,58618
120389,20387
132514,32514
132515,32514
132516,32514
198053,98053
132523,32523
198060,98060
198061,98060
198063,98063
147351,47351
165302,65302
165303,65302
165304,65302
165308,65308
165309,65308
198086,98086
165319,65319
165320,65319
165322,65322
198091,98090
165326,65326
165327,65326
165328,65326
198098,98098
198099,98098
147705,47705
109476,9474
133345,33345
132571,32571
132572,32571
191603,91601
165343,65343
165344,65343
165345,65343
198117,98117
198118,98117
153169,53169
198123,98123
132589,32589
132590,32589
132591,32589
132592,32592
132593,32592
198131,98131
198132,98131
198137,98137
198138,98137
132605,32605
132606,32606
132607,32606
132608,32606
180480,80480
175019,75019
180481,80480
132616,32615
132617,32615
109485,9485
196455,96455
120409,20408
132635,32635
165404,65404
198177,98177
165410,65410
165411,65410
132644,32644
198181,98180
132646,32645
165417,65417
198186,98185
165419,65419
165420,65419
132654,32654
132655,32654
198192,98192
198196,98196
198197,98196
165431,65431
165432,65431
125876,25876
164106,64106
125877,25876
165441,65441
165442,65441
198218,98218
198219,98218
132685,32685
132686,32685
132687,32687
165458,65458
165459,65458
165460,65458
164110,64110
131343,31342
165469,65469
198241,98241
198242,98241
198243,98243
132708,32708
198245,98245
198246,98245
147729,47727
165480,65480
198249,98249
165483,65483
165484,65484
154732,54731
198259,98259
132745,32745
132747,32747
132748,32748
132749,32748
165518,65518
136813,36811
198288,98288
198289,98288
165528,65528
165529,65528
100000,0
198307,98307
198308,98308
198309,98308
198313,98313
198316,98316
198317,98316
132785,32785
132786,32785
100019,18
117899,17899
109513,9513
132792,32792
132793,32792
132794,32792
100032,32
100033,32
165571,65571
165573,65573
132806,32806
132807,32806
100042,42
132811,32811
132812,32811
165581,65581
165582,65581
100049,49
100050,49
165587,65586
165589,65589
165590,65589
165595,65595
165596,65595
173548,73548
165598,65598
198367,98366
198368,98366
198375,98375
100072,72
100073,72
132842,32842
132843,32842
132844,32842
198388,98388
198389,98388
132854,32854
132855,32855
198392,98392
132857,32857
132859,32859
186812,86811
165635,65635
100100,100
180920,80920
114988,14988
165643,65643
165644,65643
165645,65645
165646,65645
114989,14988
165650,65650
132884,32884
132885,32884
165654,65652
125914,25914
100129,129
132898,32897
125915,25914
147761,47760
132904,32904
132905,32904
132906,32905
125917,25917
132912,32912
132913,32912
132914,32912
134002,34002
125918,25917
132919,32919
132922,32922
100156,156
198464,98464
198465,98464
198466,98464
165703,65703
165704,65703
198473,98472
198474,98472
109538,9538
100174,174
109539,9538
132949,32949
115001,15001
185999,85997
132956,32956
165726,65726
165727,65726
132960,32959
198497,98497
198498,98497
165732,65732
165733,65732
165734,65732
198503,98503
198504,98503
198506,98506
198507,98506
198508,98506
198509,98507
100206,206
132975,32975
198513,98513
198514,98513
198516,98516
198517,98516
198518,98516
198521,98521
198522,98521
132993,32993
132994,32993
132996,32996
132997,32996
100231,231
198536,98536
198537,98536
116815,16814
133003,33003
165772,65772
165773,65772
198542,98542
165775,65775
165786,65786
198555,98555
198556,98555
198557,98555
100254,254
100255,254
133026,33026
133031,33031
133032,33031
100265,265
147783,47783
100269,269
100270,269
133039,33039
165808,65808
100274,274
133044,33044
133045,33044
133046,33046
133047,33046
100280,279
100281,279
100282,282
100283,282
198590,98590
198591,98590
198592,98592
198593,98593
198595,98595
133060,33060
158710,58710
133062,33062
133063,33062
125943,25942
165836,65836
133081,33081
133082,33081
133083,33083
165853,65853
165854,65853
165855,65855
165856,65855
100323,323
100324,323
100325,323
199744,99743
148461,48459
115026,15025
100337,337
100338,337
180563,80562
158718,58718
186025,86024
165881,65881
198650,98650
198651,98650
198652,98650
100350,350
100352,352
100353,352
100354,352
100355,354
133126,33126
133127,33126
100360,360
198665,98665
198666,98665
100365,365
100375,375
100376,375
165913,65913
165914,65913
100379,379
100380,380
100381,380
165918,65918
158725,58725
131592,31592
198689,98689
100386,386
133157,33157
100391,391
165930,65930
165931,65930
198706,98706
100411,411
198722,98722
198723,98722
164193,64193
100424,424
100428,428
100429,428
198734,98734
133199,33199
198736,98734
136888,36888
194292,94292
136889,36888
198744,98744
198745,98744
165979,65979
165983,65983
198752,98752
198753,98752
198754,98752
186043,86043
131430,31430
133223,33223
100456,456
100457,456
100458,456
165996,65996
165997,65996
198768,98768
198769,98768
198770,98768
133235,33234
133236,33234
168106,68106
133240,33240
191508,91508
133242,33242
198779,98779
198780,98779
198781,98779
100478,478
198783,98783
166016,66016
198785,98785
100483,483
133260,33260
133261,33260
133262,33260
100471,471
166032,66032
166033,66032
198803,98803
198804,98803
147822,47821
100502,502
100503,502
100504,502
100505,505
100506,506
100507,506
100508,506
104133,4133
166048,66048
166049,66049
166050,66048
133283,33283
188839,88839
100518,517
104135,4133
100524,524
100525,525
133295,33295
100529,529
168108,68106
133302,33302
133303,33302
133310,33310
133311,33310
100544,544
100545,544
166084,66084
166085,66084
166089,66089
166090,66089
166091,66091
133325,33325
133326,33325
100565,565
100566,565
120528,20528
133346,33345
120529,20528
198889,98889
100586,586
191527,91527
133358,33358
133359,33359
133360,33359
100595,595
100596,595
100597,595
166134,66133
166135,66133
100601,601
198909,98909
198910,98909
198911,98909
198912,98910
133379,33379
133380,33380
198918,98918
133393,33393
166165,66165
166166,66165
166171,66171
166172,66171
100637,637
100638,637
133408,33408
166178,66178
166179,66178
166180,66178
166184,66184
100653,653
100654,653
100655,653
198965,98965
198969,98969
198970,98969
133436,33436
133437,33436
166210,66210
180619,80619
133446,33446
133447,33446
198984,98984
164236,64235
133452,33452
133453,33452
164237,64235
133458,33458
133459,33458
133460,33458
164238,64238
133462,33462
133463,33462
100697,697
100698,697
166240,66240
133473,33472
100711,711
100712,712
184481,84481
166250,66250
100715,715
100716,715
133490,33490
133491,33490
199028,99028
199029,99028
199030,99028
166263,66263
166264,66264
166265,66264
100730,729
191551,91551
199039,99039
136939,36939
100743,743
100744,743
133514,33514
100747,747
133516,33514
166285,66284
199054,99054
133519,33519
199056,99056
199057,99056
199058,99056
158787,58786
166293,66293
166294,66293
158788,58786
199066,99066
166303,66303
100771,771
100774,774
199079,99079
133544,33544
199081,99081
199082,99081
199083,99081
157205,57205
166320,66320
166321,66320
199091,99091
199092,99091
166325,66325
166326,66325
133559,33558
100796,796
133565,33565
133566,33565
133567,33565
199106,99106
100467,467
183393,83393
100808,808
100809,808
100810,808
100813,813
100814,813
100815,813
133585,33585
133586,33585
133587,33585
199129,99129
133594,33594
133595,33594
100829,829
166368,66368
100836,836
100837,836
162594,62594
199143,99143
199144,99144
136957,36957
133616,33616
133618,33618
133619,33618
136958,36957
199158,99158
199159,99158
133624,33623
166394,66394
186111,86109
199166,99166
199169,99169
199170,99169
197035,97035
197036,97035
199178,99178
100876,876
100877,877
100879,879
180654,80654
166427,66427
100896,896
100897,896
100898,898
133667,33665
100900,900
100901,900
100902,900
100905,905
199211,99211
199212,99211
199216,99216
199217,99216
100914,914
100915,914
100916,914
133691,33691
100928,928
100929,928
100930,928
199235,99235
131023,31022
199241,99241
100938,938
100939,938
199244,99244
100941,941
100942,941
131512,31512
166484,66484
166485,66484
199254,99254
164281,64280
166488,66488
133724,33724
164282,64280
100958,958
100959,958
100960,958
166497,66496
166498,66496
133731,33731
133732,33732
133733,33732
199270,99270
199271,99270
133740,33740
100974,974
199295,99295
166528,66528
100993,993
100994,993
133767,33767
133768,33767
153939,53937
147906,47906
166543,66543
166544,66543
166545,66543
133778,33778
147907,47906
133780,33780
166549,66549
166550,66549
166551,66549
101017,1017
199323,99323
166556,66556
101022,1022
197061,97061
166560,66560
166561,66560
199335,99335
199336,99335
199337,99335
166570,66569
115143,15143
166573,66573
199342,99341
133807,33807
166579,66579
166580,66579
186142,86140
180681,80681
101052,1052
180682,80681
101055,1055
166594,66594
101059,1059
101060,1059
101065,1065
101066,1065
101067,1065
166606,66606
120260,20260
133844,33844
133845,33844
131535,31534
133855,33855
199392,99392
199393,99392
199394,99392
166627,66627
166628,66627
186150,86149
197073,97073
166633,66633
166634,66633
186151,86149
133868,33868
133869,33868
166648,66648
164854,64854
101114,1114
142463,42463
115157,15157
166661,66661
169219,69218
166665,66665
101131,1131
133903,33903
133904,33903
133905,33905
166675,66675
166676,66675
199445,99445
199446,99445
101152,1152
133922,33922
133923,33923
158855,58855
166700,66700
166701,66700
101166,1166
101167,1166
166706,66706
133939,33939
166708,66706
199479,99479
101177,1177
101178,1177
101179,1177
199484,99484
101182,1182
199488,99488
199489,99488
133958,33958
133959,33958
199499,99499
199500,99499
199501,99499
199502,99501
166735,66734
133972,33972
133973,33972
133975,33975
133976,33975
166747,66747
199525,99525
166758,66758
166759,66758
199530,99530
199534,99534
199535,99534
199537,99537
199538,99537
166771,66770
101236,1236
101237,1236
199542,99542
166775,66775
166776,66775
101243,1243
134012,34011
134013,34011
191637,91637
199553,99553
199554,99553
134024,34024
199561,99560
199562,99560
101263,1263
134032,34032
134033,34032
199570,99569
101269,1269
101270,1269
199575,99575
199576,99575
166817,66817
166818,66817
166823,66823
199592,99591
199593,99591
199601,99601
199604,99604
199605,99604
199606,99604
134073,34073
134074,34073
134079,34079
134080,34079
199617,99617
199618,99617
158881,58881
199625,99625
199626,99625
158882,58881
134095,34095
134096,34095
134097,34095
134099,34099
134100,34099
101333,1333
101334,1333
136492,36490
166874,66874
134107,34107
134108,34107
147962,47960
166879,66879
134116,34116
134117,34116
101350,1350
101351,1350
101352,1350
175271,75271
166897,66897
166898,66897
166899,66897
101364,1363
166901,66901
166902,66901
109737,9737
134136,34136
134137,34136
166907,66907
166908,66907
142506,42505
166912,66912
101383,1383
101384,1383
101385,1383
101389,1389
166926,66925
166927,66926
101392,1392
104280,4279
166930,66930
166932,66932
134169,34169
134170,34169
134171,34169
199712,99712
199713,99712
199714,99712
134180,34180
134181,34180
199721,99721
166954,66953
199723,99723
101420,1420
101421,1420
150448,50447
147976,47976
166964,66964
134198,34198
147977,47976
134200,34200
134201,34200
134202,34200
166974,66974
199743,99743
101440,1440
101441,1440
101445,1445
134214,34214
134215,34214
166994,66994
166995,66994
134234,34234
183415,83415
109754,9754
134238,34238
167007,67007
167008,67007
134241,34241
134242,34241
134243,34242
167016,67016
142524,42523
101483,1483
101484,1484
101485,1484
101486,1484
101487,1486
167024,67024
167025,67024
167026,67024
199799,99799
134266,34266
134272,34272
134279,34279
134280,34279
134281,34279
101517,1517
199822,99822
199823,99822
199826,99826
199827,99827
199828,99827
101525,1525
167062,67061
199831,99831
199832,99831
167070,67070
186224,86224
134306,34305
167075,67075
167076,67075
101541,1541
101542,1541
167081,67081
199852,99852
199853,99852
167086,67086
167087,67086
199856,99856
199857,99856
101558,1558
167095,67095
167096,67095
115231,15231
134332,34331
134333,34331
134334,34332
153461,53459
101568,1567
101569,1567
134345,34345
101578,1578
101579,1578
134348,34348
134349,34348
164387,64387
134359,34359
134360,34359
197156,97155
101594,1594
134363,34363
134364,34363
120698,20698
134368,34368
101602,1602
101603,1602
101604,1602
134375,34375
167145,67145
167146,67145
199921,99921
199922,99921
109779,9778
199925,99925
199926,99925
167160,67160
167161,67160
101630,1630
148011,48011
134405,34405
134406,34405
134407,34405
167176,67176
134409,34409
134410,34409
134411,34409
167181,67181
167182,67181
148013,48012
175320,75318
153475,53475
101654,1654
101655,1654
101656,1654
199963,99963
134428,34428
134429,34429
134430,34430
186245,86245
199968,99968
199969,99968
104770,4770
101668,1668
101669,1668
167206,67206
199975,99973
101672,1672
101673,1672
101674,1672
104327,4327
101677,1677
101678,1677
142557,42556
104328,4328
142558,42558
121228,21228
101691,1691
104330,4328
134464,34464
134465,34464
104331,4330
134469,34469
167239,67239
167240,67239
199790,99790
167248,67248
173603,73603
167252,67252
167253,67252
167254,67252
134489,34489
169871,69871
167265,67265
131643,31643
126182,26182
134506,34506
134507,34506
134508,34506
186258,86258
173604,73603
101744,1743
101746,1746
101747,1746
134516,34516
131646,31646
167290,67290
167294,67294
167295,67294
134532,34532
134533,34532
167302,67302
167303,67302
167304,67304
115775,15775
134538,34538
134540,34540
134541,34540
104345,4344
101784,1784
167325,67325
100500,500
167333,67333
183426,83426
199793,99791
164423,64421
167341,67341
167342,67341
101807,1807
101809,1809
167346,67346
158964,58964
167354,67353
134590,34590
134591,34591
134592,34590
134593,34593
134594,34593
101827,1827
101828,1827
101829,1827
137121,37120
101834,1834
134604,34604
134605,34604
101848,1848
134617,34617
160514,60514
134619,34617
134625,34625
134626,34626
134627,34626
101860,1860
101861,1860
101862,1860
134631,34631
101865,1865
113596,13596
191741,91740
101872,1872
101873,1872
101874,1872
159764,59764
134644,34644
134645,34644
167420,67420
167421,67420
167422,67420
134655,34654
167431,67431
134664,34664
134665,34664
134666,34664
180823,80822
134670,34670
134671,34670
101908,1908
101909,1908
191748,91748
167063,67061
180826,80825
101918,1917
180827,80827
101926,1926
101927,1926
101928,1926
134699,34699
134700,34699
101937,1937
101938,1937
101939,1937
116872,16871
107052,7050
167488,67488
167489,67488
167490,67488
134725,34725
142604,42604
134730,34729
134731,34729
134732,34732
195434,95433
167503,67503
167504,67503
134741,34741
134742,34741
169913,69913
134744,34744
101977,1976
169914,69913
134750,34750
134751,34750
142525,42523
167523,67523
167524,67523
101993,1993
167533,67533
167534,67533
167535,67533
185615,85615
158995,58993
134776,34776
134780,34780
134782,34782
134783,34783
122330,22330
167574,67574
167575,67574
167576,67574
134813,34813
167582,67581
134815,34813
134816,34816
154746,54744
164465,64464
167594,67594
191602,91601
198391,98391
134830,34829
167602,67602
167603,67602
167604,67602
167605,67604
167606,67604
115316,15316
134842,34842
134843,34842
134844,34842
137162,37162
131702,31702
159009,59009
120780,20780
134860,34860
134862,34862
167631,67631
167632,67631
167633,67631
134868,34868
134869,34868
134870,34868
140780,40779
167649,67649
167650,67649
102117,2117
102118,2117
120785,20785
184425,84425
134890,34890
109574,9573
158341,58341
148095,48094
102141,2141
102142,2142
102143,2142
102144,2144
102145,2144
134921,34921
134922,34921
134926,34926
126253,26253
167696,67696
167697,67696
167698,67696
148099,48098
102164,2164
102165,2164
167703,67703
167704,67703
155069,55068
159023,59022
102172,2172
104410,4409
134943,34943
134944,34943
167713,67713
102178,2177
134947,34947
102183,2183
184530,84530
197255,97254
167724,67724
102189,2189
173619,73619
190754,90754
167734,67734
167735,67734
153979,53978
134972,34972
134973,34972
134974,34974
159029,59029
167749,67749
167750,67749
102215,2215
134985,34985
134986,34985
134987,34985
134989,34989
167759,67759
167760,67759
134993,34991
167763,67763
167764,67763
167765,67763
167766,67766
167767,67766
167773,67773
167774,67773
167775,67773
167776,67776
115344,15344
142651,42650
167786,67786
167787,67786
135020,35020
135021,35020
102258,2258
167796,67796
167797,67796
109575,9575
135047,35047
135048,35047
102281,2281
102282,2281
114701,14701
135055,35055
102290,2290
102291,2290
167835,67835
167836,67835
167837,67835
102302,2300
167843,67843
167844,67843
167845,67843
167846,67844
102315,2315
102316,2315
135085,35085
135088,35088
135089,35088
102323,2323
102324,2323
102328,2328
102333,2333
102334,2333
167871,67871
102336,2336
102337,2336
135106,35106
149619,49619
135108,35106
135114,35114
102349,2349
102350,2349
102353,2353
102354,2353
102355,2355
135126,35126
135128,35128
135129,35128
102362,2361
102363,2361
104443,4443
102374,2374
175441,75441
104444,4443
135149,35149
135150,35149
120829,20829
102384,2384
135162,35162
135163,35162
167945,67945
167946,67945
102412,2412
102413,2412
102414,2412
185629,85629
102431,2431
102432,2431
102433,2431
102436,2436
135211,35211
135212,35211
135213,35211
102451,2451
102452,2451
102455,2455
102456,2455
135225,35225
135226,35225
135227,35225
135228,35227
135229,35227
102462,2462
102463,2462
135240,35240
153612,53612
168014,68014
168015,68014
168016,68014
168017,68017
168018,68017
168023,68023
102488,2488
102489,2488
135259,35259
135260,35259
135261,35259
135265,35265
135266,35265
126310,26309
131772,31772
126311,26309
168044,68044
168045,68044
168046,68044
131773,31772
143078,43078
135282,35282
135283,35282
135284,35282
126314,26314
137237,37237
137238,37237
168071,68071
168072,68071
102543,2543
135322,35322
135323,35322
142704,42704
168102,68102
168104,68104
102569,2569
102570,2569
168107,68106
102572,2572
102573,2572
135342,35342
175814,75814
168114,68114
168116,68116
168117,68116
135350,35350
135351,35350
115402,15402
186400,86400
135371,35371
102605,2605
135374,35374
135375,35374
135376,35376
135377,35377
102610,2610
102611,2610
148537,48537
102616,2616
102621,2621
102624,2624
102625,2624
102626,2624
102629,2629
102631,2631
102632,2631
168170,68170
168171,68170
168172,68170
102638,2638
102639,2638
102640,2638
102643,2643
102644,2643
102645,2643
135414,35414
135415,35414
135416,35416
135417,35416
102651,2651
135424,35424
168196,68196
117987,17986
135433,35433
135434,35433
135435,35435
135437,35437
135438,35437
135439,35437
115416,15415
175492,75492
135450,35450
109957,9956
168225,68225
137265,37265
168232,68232
168233,68232
168234,68232
137266,37265
102704,2704
102705,2704
135475,35475
135476,35475
168249,68249
168250,68249
168251,68249
102730,2730
102731,2730
102732,2730
168269,68269
135504,35504
135505,35505
135506,35505
168276,68276
168277,68277
168278,68277
168279,68277
102744,2744
102745,2744
102746,2744
135515,35515
135516,35515
168285,68285
135518,35518
168287,68285
135525,35525
135526,35525
135527,35525
102763,2763
102770,2770
102771,2771
168308,68308
104511,4511
102780,2780
104512,4511
135555,35555
126358,26357
168328,68328
168329,68328
168330,68328
197630,97629
138723,38723
135568,35567
102802,2802
102803,2802
102804,2802
148206,48206
102806,2806
164591,64589
102815,2815
135584,35583
135585,35583
166002,66002
102822,2821
102823,2821
168360,68360
168361,68360
135596,35596
135597,35597
102830,2829
102831,2829
194372,94371
135609,35609
109983,9983
168383,68383
168384,68383
168385,68383
135625,35625
121267,21267
171459,71459
170061,70061
168402,68402
135635,35635
135636,35636
168408,68408
168409,68408
135646,35646
135647,35646
135648,35646
135655,35655
135656,35655
168431,68431
111448,11448
102908,2908
102909,2908
148224,48224
168455,68455
171461,71459
135691,35691
135692,35691
102929,2929
102930,2929
102931,2929
135700,35700
135701,35701
135702,35700
120921,20920
154731,54731
102943,2943
168480,68480
102945,2945
102946,2945
135715,35715
120925,20925
135730,35730
102967,2967
102968,2967
102969,2967
135739,35739
135740,35739
135741,35741
135742,35741
168511,68509
168516,68516
135749,35749
135754,35754
175543,75543
186467,86466
135773,35773
168542,68542
168553,68553
168554,68553
135790,35790
168559,68559
168560,68559
168561,68561
135794,35793
164111,64110
168572,68572
135806,35806
103048,3048
168587,68587
168588,68587
103053,3053
103054,3054
103055,3054
103056,3054
168601,68601
168602,68601
135836,35836
135837,35836
142789,42789
153712,53712
142790,42789
120945,20944
168618,68618
168619,68618
135852,35851
135853,35851
135854,35853
168623,68623
168624,68623
168625,68623
168627,68627
168628,68627
135862,35862
135863,35862
168635,68635
168636,68635
103104,3104
103105,3104
103106,3104
135875,35875
135877,35877
135878,35877
135879,35877
159465,59465
135887,35887
135888,35887
135889,35887
168662,68662
168663,68662
135898,35898
135900,35900
135901,35900
103135,3135
103136,3135
151828,51828
135912,35912
168681,68681
135914,35914
135915,35914
135916,35914
135917,35917
135918,35917
135919,35917
168688,68687
191955,91955
135924,35924
135925,35924
135926,35924
191956,91955
135932,35932
135933,35932
135934,35932
170112,70111
168709,68709
168710,68709
170113,70111
168713,68713
168714,68713
168715,68713
135949,35949
135950,35949
103186,3186
135955,35955
135956,35955
103190,3190
103191,3190
168728,68728
168729,68728
195475,95475
135966,35966
135967,35966
135968,35966
168737,68737
168738,68737
103203,3203
103204,3203
168745,68745
168746,68746
168747,68745
103214,3214
103215,3214
103216,3214
168754,68754
164659,64659
103225,3225
103226,3225
103227,3225
151236,51235
185656,85656
110048,10048
137355,37355
136009,36009
136010,36009
168784,68784
168785,68784
103259,3259
103260,3259
170248,70247
103263,3263
103264,3263
103265,3263
103266,3266
103267,3266
127275,27275
168808,68808
103273,3272
168812,68812
168813,68812
168814,68814
136047,36047
136048,36047
136049,36047
168820,68820
168821,68820
186749,86749
101641,1641
103295,3295
103296,3295
136070,36070
136071,36070
136075,36075
136076,36075
168846,68846
136079,36079
136080,36079
168850,68850
168851,68850
168852,68850
186521,86520
103325,3325
103326,3325
103334,3334
103335,3334
103336,3334
103340,3340
103341,3340
103342,3340
