id_d, id_s
197412,97412
197413,97412
197414,97412
197415,97415
197416,97416
197417,97416
164650,64650
164651,64650
164652,64650
131888,31888
164659,64659
164660,64659
164661,64659
131209,31209
109364,9364
164667,64667
164668,64667
164669,64667
125749,25748
131904,31904
164677,64677
164678,64677
164684,64684
103906,3906
196749,96747
142136,42135
131924,31924
131925,31924
164695,64695
164696,64695
164697,64695
131931,31931
164700,64700
164701,64700
131936,31936
131938,31938
131939,31938
131944,31944
131945,31944
164719,64719
197489,97489
136683,36683
197508,97507
197509,97509
164742,64742
164743,64742
197512,97512
197513,97512
197514,97512
191298,91296
197520,97520
197521,97520
197522,97520
114599,14599
196761,96760
164760,64760
164761,64760
164765,64765
164766,64765
113701,13701
132003,32003
197542,97542
197543,97542
132011,32011
132012,32011
164785,64785
114846,14845
132022,32022
132023,32022
132024,32022
103689,3689
164797,64797
164798,64797
164799,64798
136694,36694
136695,36695
164812,64812
164813,64812
164816,64816
197586,97586
197590,97590
197591,97590
197592,97592
132057,32057
132058,32057
132059,32059
132060,32059
164833,64833
197611,97611
132077,32077
132078,32077
132080,32080
181161,81160
164861,64861
164862,64861
164864,64864
164865,64864
132099,32099
132100,32099
185857,85857
164874,64874
164875,64874
197655,97655
197656,97655
197659,97659
197660,97660
197661,97660
196784,96784
197667,97667
197668,97667
124424,24424
196785,96784
169479,69479
196786,96784
197680,97680
164913,64913
164914,64914
164915,64914
132148,32148
158558,58558
132150,32148
132155,32155
197693,97693
197694,97693
197695,97695
197696,97695
197697,97695
132166,32166
164937,64937
164938,64937
126141,26139
164950,64950
168071,68070
199714,99714
132196,32196
197739,97739
197740,97739
132205,32205
132206,32205
197743,97741
197744,97743
136723,36722
164981,64981
164982,64981
164983,64981
197752,97751
199715,99714
165002,65002
120343,20342
165006,65006
165007,65006
165008,65006
120344,20342
197780,97780
132245,32245
197782,97780
197783,97781
132249,32249
132250,32249
197787,97787
132255,32255
132256,32255
132257,32256
197802,97802
165035,65035
165036,65035
197811,97811
197812,97811
197813,97811
152277,52275
132279,32279
132280,32279
165050,65050
165051,65050
197821,97821
197822,97822
197823,97822
197824,97822
197825,97825
197826,97825
188853,88853
191350,91349
132294,32294
197834,97834
197836,97836
197837,97836
193355,93354
165072,65072
165073,65073
165074,65073
165077,65077
165078,65077
165080,65080
165081,65080
181169,81168
165091,65091
132324,32324
132325,32324
132326,32324
197869,97869
197870,97869
197873,97873
197874,97873
197875,97873
165108,65108
132341,32341
132342,32341
197879,97879
165112,65112
197881,97879
132348,32348
132349,32348
132350,32348
165120,65120
191361,91360
114904,14904
197909,97909
197910,97909
114905,14904
165145,65145
165146,65145
136751,36751
165148,65148
165149,65148
165150,65148
132388,32388
132389,32388
165158,65158
165159,65158
165160,65160
165161,65160
197931,97931
197932,97931
197933,97933
197934,97933
197935,97933
136755,36755
197942,97942
197943,97942
197949,97949
197950,97949
132415,32414
197953,97953
197954,97953
165187,65186
165188,65187
165189,65189
197960,97960
197961,97960
165195,65195
165196,65195
165197,65195
175717,75716
132432,32432
132433,32432
197971,97971
132436,32435
132437,32435
132440,32440
181173,81173
165210,65210
165211,65210
136762,36762
165214,65214
165215,65214
158608,58607
136763,36762
132452,32452
132453,32452
132454,32452
158609,58607
136764,36762
132459,32459
165230,65230
131305,31304
198010,98010
198011,98010
198012,98010
147529,47529
136836,36835
132485,32485
132486,32485
132487,32485
132490,32490
132491,32490
132492,32490
132493,32493
165265,65265
165268,65268
147350,47350
142233,42233
132504,32504
198043,98043
198044,98043
198045,98043
159353,59351
198060,98060
198061,98060
196851,96851
120394,20394
198080,98080
125707,25706
132553,32553
180473,80473
132570,32570
132572,32572
132573,32572
132577,32577
132578,32577
198115,98115
198116,98115
175014,75014
165351,65351
165352,65351
132587,32587
132588,32588
132589,32588
132590,32588
198127,98127
198128,98127
198129,98127
165362,65362
165363,65362
132596,32595
165365,65365
165366,65365
109481,9481
198137,98137
165370,65370
165371,65370
165372,65372
165373,65372
165375,65375
165376,65375
198154,98154
198155,98154
165392,65392
165393,65392
114947,14945
104025,4025
132633,32633
132634,32633
132635,32633
132636,32636
132637,32636
198175,98175
198179,98179
165412,65412
165413,65412
165414,65414
165417,65417
165418,65417
165419,65417
175026,75024
165425,65425
198200,98200
165437,65437
165442,65442
165443,65442
165444,65442
198216,98216
165449,65449
165450,65449
198225,98225
198226,98225
165461,65461
165462,65461
165464,65464
165465,65464
132698,32698
198235,98234
165471,65471
165472,65471
132709,32709
132710,32709
158660,58660
165483,65483
165484,65483
198259,98259
198260,98259
198261,98259
198264,98264
165501,65501
198270,98269
165504,65504
165505,65504
165506,65504
198275,98273
198282,98282
198283,98282
165519,65519
165520,65520
165521,65520
165528,65528
165529,65528
165530,65528
165531,65531
132764,32764
198301,98301
198302,98301
165535,65535
165536,65535
165537,65535
132772,32772
198311,98311
198312,98311
198315,98315
165548,65548
165549,65548
100018,18
165563,65563
165564,65563
132798,32798
132810,32810
132811,32810
132812,32810
132814,32814
198351,98350
132816,32816
132817,32816
164131,64131
132821,32821
100054,54
132823,32821
100067,67
132836,32836
198376,98376
165612,65612
165615,65615
165616,65615
165617,65615
165618,65618
132851,32851
132852,32851
132853,32851
198390,98389
100087,87
100088,88
100089,88
165627,65627
165628,65628
165629,65628
165630,65628
132864,32864
198407,98407
100109,109
109528,9528
198425,98425
132890,32890
198427,98425
100124,124
100125,125
100126,125
100129,129
191451,91450
169606,69606
100136,136
100137,136
100138,136
198448,98448
132913,32913
132914,32913
132915,32913
165685,65685
165686,65685
165687,65685
132925,32925
132926,32925
100160,160
198466,98466
132932,32932
100165,164
132935,32935
100170,170
198476,98476
198477,98476
165710,65710
165711,65710
165712,65710
165714,65714
132947,32947
132948,32947
100182,182
100183,182
100184,182
109540,9539
109541,9539
100192,192
100193,192
100195,195
100196,195
198502,98502
198505,98505
132982,32982
165755,65755
165756,65756
165757,65756
165762,65762
132995,32995
132996,32995
132997,32995
165766,65765
198538,98538
198539,98538
198541,98541
198542,98541
100243,243
133012,33012
165785,65785
191471,91471
133021,33021
100254,254
133023,33023
133024,33023
133025,33023
198566,98566
198567,98566
198568,98566
133037,33037
100270,270
100271,270
100281,281
198587,98587
198588,98587
198589,98587
142325,42325
165825,65825
165826,65825
133059,33058
165828,65828
142326,42325
198598,98598
100295,294
165832,65832
198601,98601
198602,98601
100299,299
198604,98604
198605,98604
198606,98604
198608,98608
198609,98608
198610,98610
165843,65843
165844,65843
100309,309
100315,315
100316,315
198621,98620
133086,33086
133087,33086
165863,65863
133096,33096
133097,33096
133098,33096
104103,4103
133100,33100
133101,33100
198640,98640
198641,98640
198642,98640
133109,33109
133110,33109
186025,86025
133113,33113
133115,33115
133116,33115
133118,33118
133119,33118
133121,33121
133122,33121
133123,33121
100356,356
198661,98661
198662,98661
198663,98661
100360,360
169644,69644
165898,65898
165899,65898
100365,365
133134,33134
169645,69644
133139,33139
133142,33142
133143,33142
133144,33142
133145,33145
133146,33146
133148,33148
133149,33148
165924,65924
165925,65924
165926,65924
198700,98700
198701,98701
198702,98701
147805,47805
100400,400
165939,65939
100404,404
131422,31422
191497,91497
100409,409
198717,98717
198719,98719
165952,65952
165953,65952
198726,98726
100423,423
100424,423
100425,423
100427,427
198737,98737
198738,98737
133203,33203
133204,33203
133205,33203
133211,33211
133217,33217
198754,98754
198755,98754
133220,33219
100459,459
100460,459
158738,58738
198766,98766
133231,33231
133232,33231
133233,33231
166002,66002
166003,66002
198782,98782
198783,98782
133249,33249
133254,33254
133255,33254
166916,66914
100493,493
100494,493
102639,2639
166032,66032
166034,66034
198803,98803
166036,66034
198806,98806
198807,98806
198808,98806
148189,48189
100512,512
100513,512
100514,514
100515,514
112182,12182
100520,520
166057,66057
166058,66057
166059,66057
135374,35372
166065,66065
166066,66065
166067,66065
133301,33301
133305,33305
198842,98842
198843,98842
153290,53289
166081,66081
198850,98850
198854,98854
109601,9600
198856,98856
198857,98856
133323,33323
109602,9600
198862,98862
198863,98862
109603,9601
133334,33334
133335,33334
166104,66104
133337,33337
133338,33337
133341,33341
133342,33341
133343,33341
166112,66112
166113,66112
100578,578
158758,58757
125991,25990
166126,66126
166127,66126
100593,593
100594,593
116547,16547
198908,98908
133373,33373
133374,33373
153301,53301
100608,607
100609,607
137559,37559
153302,53301
198919,98919
198925,98925
198926,98925
133398,33398
133399,33398
133400,33398
133403,33403
133404,33403
133415,33415
133416,33415
133417,33415
100654,654
198962,98962
198963,98962
198964,98962
198966,98966
198967,98966
198968,98966
100665,665
133436,33436
133437,33436
198974,98973
133439,33439
133440,33439
133441,33439
166210,66208
166216,66216
166217,66216
109192,9191
133455,33455
133456,33455
166228,66228
166229,66228
100695,695
199000,99000
133465,33465
133466,33466
133467,33466
145200,45200
199016,99016
199017,99016
100718,718
100719,719
100720,718
166257,66257
199026,99026
199027,99026
199028,99026
199032,99032
199033,99032
199034,99032
199035,99035
133504,33504
133505,33504
133515,33515
133516,33515
133517,33515
166295,66295
166296,66295
166303,66303
166304,66303
199075,99075
126022,26020
136945,36945
100776,776
199081,99081
166317,66317
180637,80636
166322,66322
115102,15102
133559,33559
133560,33559
166329,66329
166330,66329
166331,66329
133566,33566
100801,801
199106,99105
199107,99105
141426,41426
100809,809
100815,815
100816,815
100817,815
199122,99121
100820,820
100821,820
100822,820
166360,66360
166361,66360
100830,830
100831,830
166370,66370
166371,66371
166372,66371
166373,66373
133610,33610
133611,33610
199150,99150
199152,99152
199153,99152
100850,850
100851,850
166393,66393
133632,33632
166401,66401
100866,866
100867,866
100868,866
199173,99173
100870,870
100871,870
147885,47884
166416,66416
166417,66416
199186,99186
199187,99186
199188,99186
166426,66426
166427,66426
166428,66426
166429,66429
166430,66429
133664,33664
199201,99201
199202,99201
100899,899
100900,899
166437,66437
199206,99206
199207,99206
166440,66439
133673,33673
100907,907
166449,66449
100914,914
100915,914
100916,914
197044,97044
166459,66459
166460,66459
133693,33693
100929,929
199234,99234
199235,99234
199236,99234
133703,33703
133704,33703
136972,36971
186125,86123
166480,66480
166481,66481
100946,946
100947,946
186126,86126
133718,33718
133720,33720
199257,99256
100954,954
133725,33725
133726,33725
166499,66499
166500,66499
133736,33736
133737,33736
100970,968
100972,972
100973,973
166510,66510
166511,66510
133745,33745
104211,4211
166518,66518
166519,66519
166520,66519
133753,33753
133754,33753
133755,33755
199292,99292
199293,99292
199294,99292
133761,33761
133762,33761
133763,33761
133771,33771
199308,99308
199309,99308
101006,1005
101007,1005
199312,99312
199313,99312
199314,99312
166554,66554
166555,66554
133788,33786
101022,1022
101023,1022
166562,66562
166563,66562
166564,66562
131526,31526
166566,66566
166567,66567
166568,66567
153372,53372
131527,31526
133806,33806
133807,33806
166576,66576
166577,66576
166578,66576
199348,99348
133813,33813
133814,33813
101052,1052
166589,66589
199358,99358
166594,66594
166598,66598
166600,66600
166611,66611
166612,66611
166613,66611
133849,33849
133850,33850
133851,33850
166620,66620
133856,33856
133857,33856
166626,66626
133867,33867
133869,33869
133870,33870
133871,33870
164307,64307
166649,66649
101114,1114
166651,66649
133884,33884
133885,33884
166654,66654
199423,99423
199424,99423
186155,86155
186156,86155
199434,99433
133900,33900
133901,33900
133902,33900
166672,66672
133905,33905
169775,69775
199454,99454
175237,75237
166688,66688
169776,69775
166690,66689
166691,66689
166692,66692
166693,66692
101159,1159
101160,1159
101161,1159
101163,1163
101164,1163
133936,33936
133937,33936
133938,33936
101172,1172
101173,1173
166713,66713
166714,66713
166715,66713
133948,33947
133952,33952
133953,33952
133954,33952
147937,47937
101192,1192
101193,1192
101194,1192
101196,1196
101197,1196
133971,33971
101211,1211
101212,1211
133981,33981
133982,33981
166752,66752
179297,79296
199527,99527
199528,99527
199535,99535
199536,99535
199537,99535
101244,1244
166782,66782
166783,66782
166784,66782
134017,34016
197099,97099
199556,99556
166789,66789
166790,66789
197100,97099
166798,66798
166799,66798
166800,66798
158872,58872
134037,34037
196502,96502
101279,1279
134048,34048
134049,34048
134050,34048
166819,66818
101284,1284
101285,1284
101286,1284
134057,34057
134058,34057
101291,1289
199596,99596
199597,99596
166832,66832
166835,66835
166836,66835
166837,66837
166838,66837
153417,53417
166841,66841
166842,66841
199611,99611
199612,99611
199615,99615
199616,99616
166849,66849
166850,66849
101321,1321
101322,1321
164343,64342
199633,99633
199634,99633
166867,66867
166868,66867
199639,99639
152859,52858
119034,19034
161288,61288
134109,34109
134110,34109
166882,66882
166883,66882
101348,1347
199653,99653
199657,99657
199658,99657
134127,34127
134128,34127
101363,1363
134132,34132
134133,34132
134134,34132
175273,75272
101368,1368
134138,34138
134139,34138
134140,34138
101373,1373
189221,89221
166915,66914
101380,1380
101381,1380
199686,99684
181230,81230
153431,53431
166929,66929
199699,99699
166932,66932
166933,66932
114921,14921
186202,86202
134175,34175
134176,34176
134177,34176
134178,34176
134179,34179
134180,34179
199717,99716
199718,99716
134183,34183
134184,34183
134185,34183
101423,1423
101424,1423
166961,66960
191668,91668
186207,86206
134204,34204
134205,34204
101444,1444
101445,1444
166982,66981
101447,1446
101450,1450
166987,66987
101452,1450
166989,66989
134226,34226
199770,99770
199771,99770
199772,99770
167010,67010
126139,26139
134244,34244
134245,34244
167014,67012
158908,58908
101483,1483
101484,1483
167022,67022
167023,67022
134262,34262
141953,41952
148500,48500
126144,26144
104855,4854
101509,1509
199814,99813
131607,31607
126146,26144
199822,99821
164376,64374
167058,67058
134292,34292
134293,34293
101528,1528
101529,1528
101531,1531
101532,1532
199837,99836
199838,99836
199843,99843
199844,99843
199846,99846
199847,99846
199848,99846
101547,1547
134317,34317
134318,34317
199855,99855
101552,1552
101553,1552
134324,34324
199861,99861
101559,1559
101560,1559
101561,1559
199867,99867
199868,99867
134333,34333
134334,34333
167103,67103
167104,67103
199875,99875
101576,1576
167116,67116
167117,67116
167118,67117
134353,34353
134354,34353
101589,1589
134361,34361
134362,34361
101598,1598
101599,1598
167136,67136
167137,67136
134370,34368
179055,79055
199911,99911
101609,1609
197159,97159
199917,99917
199918,99917
199920,99920
199922,99922
167155,67155
167156,67155
134389,34389
134390,34389
167159,67159
167160,67159
199929,99929
101626,1626
101627,1626
199936,99936
199937,99936
115243,15243
101637,1637
134406,34406
101639,1637
148012,48010
100495,493
199951,99951
199952,99951
101649,1649
101650,1649
167188,67188
167189,67188
167190,67188
101655,1655
101656,1655
134425,34425
167197,67197
167198,67197
101663,1663
199968,99968
101665,1665
101666,1665
134435,34435
134436,34435
134437,34435
101670,1670
101671,1670
101679,1679
101680,1679
101683,1683
199989,99989
199990,99989
199991,99989
183331,83331
134458,34458
134459,34458
167228,67228
167229,67228
167230,67229
134463,34463
134464,34463
134465,34463
101698,1697
167238,67238
167239,67238
134473,34473
167242,67242
167243,67242
107389,7387
134481,34481
134482,34481
134483,34481
104335,4334
134494,34494
134495,34494
134496,34494
186256,86255
134498,34497
134499,34499
134502,34502
167274,67274
167275,67274
167276,67274
167287,67287
167288,67287
169876,69875
167293,67293
101758,1758
134527,34527
134528,34527
134529,34527
167301,67301
101783,1783
134556,34556
134325,34324
167331,67331
167332,67331
191729,91729
137116,37116
137117,37116
167347,67347
167348,67348
167349,67348
101815,1815
101816,1815
175348,75347
169887,69887
167357,67357
142582,42582
134600,34600
197196,97195
101835,1835
167375,67375
167376,67375
167377,67377
101847,1847
101848,1847
101849,1847
167386,67385
134621,34621
101855,1855
101856,1855
101857,1855
101868,1868
101869,1868
101871,1871
101873,1873
101874,1873
131667,31667
134646,34646
134647,34646
101882,1882
101884,1884
101885,1884
167423,67423
167424,67423
167425,67423
101890,1890
134659,34658
104364,4363
167434,67434
101902,1902
153517,53517
167440,67440
167441,67440
167442,67440
101911,1911
134680,34680
134681,34680
104367,4367
192159,92159
167454,67454
104368,4367
134691,34691
101927,1927
101928,1927
101929,1927
101930,1930
101931,1930
134701,34701
161840,61840
110325,10325
101940,1940
101941,1940
101942,1940
101947,1947
167488,67488
167489,67488
167496,67496
167497,67497
167498,67497
134731,34730
134732,34730
167503,67503
167509,67509
167510,67509
134744,34744
108144,8143
101978,1978
101979,1979
134748,34748
101981,1981
101982,1982
101983,1982
101987,1987
134759,34759
134760,34759
102001,2001
102002,2001
142611,42610
102009,2009
167550,67550
134783,34783
134784,34783
115307,15307
102027,2027
102028,2027
102030,2030
104336,4334
169923,69922
134805,34805
134806,34805
134807,34805
134810,34810
134811,34810
134812,34812
134816,34816
134817,34816
134818,34818
134820,34820
134821,34820
102054,2052
115313,15312
134824,34823
134825,34823
101600,1598
167599,67599
102074,2074
102076,2076
102077,2076
134846,34846
134847,34846
134848,34846
134849,34849
134850,34849
167624,67624
153549,53549
102096,2096
148089,48089
102107,2107
167651,67651
167652,67651
167653,67651
102122,2122
102123,2122
102133,2133
102134,2133
102135,2133
134905,34905
134906,34905
102139,2139
102140,2139
102141,2141
102142,2141
167679,67679
167680,67679
167681,67681
186711,86711
134916,34916
134917,34917
134918,34917
115329,15329
167697,67697
167698,67697
180867,80867
180868,80867
134938,34938
134939,34938
134940,34938
167713,67713
102178,2178
134948,34948
134949,34948
134950,34948
102186,2186
102187,2186
102188,2186
134957,34957
134958,34957
102191,2190
167737,67737
167738,67737
102209,2209
102210,2209
167747,67746
167748,67746
167749,67747
134985,34985
102218,2217
134987,34987
134988,34987
134989,34987
102227,2227
102228,2228
102229,2228
167766,67766
109881,9881
135003,35003
135007,35007
117973,17973
167790,67790
167792,67792
167793,67793
167794,67793
142655,42654
135036,35036
135037,35036
135038,35036
117974,17973
142656,42654
102274,2274
102275,2274
126273,26272
167819,67819
126274,26272
167825,67825
135058,35058
167827,67825
102292,2292
135071,35071
135072,35071
186352,86352
135076,35076
135077,35076
135078,35076
167852,67852
135085,35084
135086,35084
197277,97277
135092,35092
167861,67861
135094,35092
102327,2327
142666,42664
135102,35102
135103,35103
135104,35103
135108,35108
102341,2340
167883,67883
167884,67883
167885,67883
167894,67894
167895,67894
148132,48132
102363,2363
167900,67900
167901,67900
167918,67918
167919,67918
167920,67918
111431,11431
167926,67926
167927,67926
135166,35166
135167,35166
135168,35166
135169,35167
156168,56168
102407,2407
167948,67948
167949,67948
102417,2417
135186,35186
102419,2417
135188,35188
167957,67957
167958,67957
161077,61076
102425,2425
102426,2425
148143,48142
135198,35198
174607,74607
167975,67975
167976,67975
102445,2445
102446,2445
102447,2447
102448,2447
102450,2450
102451,2450
135221,35221
150714,50714
167995,67995
167996,67995
167997,67995
102467,2467
102468,2467
168005,68003
102475,2475
135244,35244
102481,2481
102482,2481
135256,35256
135257,35256
102490,2489
135263,35263
102496,2496
129984,29984
102505,2505
102506,2505
102509,2509
135278,35278
135279,35278
137235,37234
135289,35289
135290,35289
142698,42698
168063,68063
168064,68063
168069,68069
168070,68070
135303,35302
102536,2536
102537,2536
102538,2536
102539,2539
102540,2539
197314,97314
135310,35310
168091,68091
168092,68092
135329,35329
102563,2563
102564,2563
102565,2563
102566,2566
102567,2566
102568,2566
168106,68106
168110,68110
167085,67085
168118,68118
168119,68118
168120,68118
191860,91860
131786,31786
175477,75476
135372,35372
135373,35372
168142,68142
168143,68142
102612,2612
102613,2612
135382,35382
135383,35382
135384,35382
144275,44274
168161,68161
108268,8267
102629,2629
102633,2633
102634,2633
102635,2633
168172,68171
168173,68172
135407,35407
135408,35407
135409,35407
135422,35422
135423,35422
135424,35422
168197,68197
168198,68197
135439,35439
135440,35439
135441,35439
102674,2672
147448,47447
168214,68213
168215,68213
120879,20879
102684,2684
168221,68221
168222,68221
102712,2712
135456,35456
135457,35456
102690,2690
102691,2690
126342,26341
164572,64572
168237,68237
168238,68237
168239,68237
168246,68246
168247,68247
135480,35480
135481,35480
168252,68252
168257,68257
168258,68257
168264,68264
135499,35499
135500,35499
135501,35499
135503,35503
135504,35503
170040,70040
197347,97346
168277,68277
168278,68277
186425,86425
102744,2742
153658,53657
135523,35523
135524,35523
135525,35523
135526,35526
142737,42735
102764,2764
102765,2765
102766,2765
168307,68307
153663,53662
102781,2781
168322,68322
168325,68325
168333,68333
168334,68333
135570,35570
135571,35570
168342,68342
135575,35575
135576,35575
127473,27472
102813,2812
102814,2812
102818,2818
102819,2819
102820,2819
102828,2828
102829,2828
102836,2836
102837,2836
102838,2836
102846,2846
102847,2846
159136,59136
135622,35622
191905,91905
135625,35625
135626,35625
195464,95463
168403,68403
168404,68404
168405,68404
168406,68404
168408,68408
168409,68408
135642,35642
135643,35642
102878,2878
102879,2879
102880,2879
168418,68418
168420,68420
102886,2886
102887,2886
135656,35656
135657,35656
168429,68429
168430,68429
168434,68434
135667,35667
135668,35667
168438,68438
168439,68438
168442,68442
168443,68442
168444,68442
102920,2920
102922,2922
102923,2922
135695,35695
108223,8223
102940,2940
168479,68479
168483,68483
168484,68483
135722,35722
135723,35722
135724,35722
102957,2957
102958,2957
135728,35728
159156,59156
135740,35740
135741,35740
159157,59156
131851,31849
135751,35751
135752,35751
135753,35751
168525,68525
168526,68525
168527,68525
102995,2995
102996,2995
168533,68533
110009,10009
110010,10009
135774,35774
103007,3007
103008,3007
103009,3007
103011,3011
186470,86470
111452,11450
103017,3017
135786,35786
186471,86470
109108,9108
103024,3024
103025,3024
142782,42782
135805,35805
168589,68589
168590,68589
135823,35822
103062,3062
135833,35833
135834,35833
103067,3067
168604,68604
168605,68604
168606,68604
168607,68607
168608,68607
115483,15483
115484,15483
115485,15483
103092,3092
135863,35863
135864,35863
168633,68633
168634,68633
168635,68633
135871,35871
135872,35871
135873,35873
135874,35873
135875,35873
104566,4565
104567,4565
168652,68652
103121,3121
103122,3121
103123,3121
135893,35893
103127,3127
103128,3127
135897,35897
135898,35897
135899,35897
103133,3133
168670,68670
168671,68670
120955,20955
103142,3142
168684,68684
168685,68684
168690,68690
168691,68690
168692,68692
168693,68692
168694,68693
168695,68693
135933,35933
154317,54316
135943,35943
168716,68716
103184,3184
135956,35956
103191,3191
168728,68728
120964,20964
168730,68730
135963,35963
135964,35963
135965,35963
186501,86501
135969,35969
135970,35969
186502,86500
150739,50739
168744,68744
168745,68744
168746,68746
103211,3211
175581,75581
135987,35987
103220,3220
103221,3221
103222,3221
168759,68759
168760,68759
168761,68759
191967,91967
197429,97429
110048,10047
136005,36005
136006,36005
136007,36005
168779,68779
168780,68779
168781,68779
103247,3247
103248,3247
163834,63833
136019,36019
103252,3252
103253,3252
128918,28917
142820,42820
103259,3259
168801,68801
168802,68802
168803,68802
136039,36039
136040,36039
136041,36039
103279,3279
103280,3279
103281,3281
103282,3282
103283,3282
168820,68820
168821,68820
168822,68822
168823,68822
168824,68822
168828,68828
168830,68830
103295,3295
103296,3295
168833,68831
168839,68839
168840,68839
136073,36071
136077,36077
136078,36077
186520,86520
186521,86520
103320,3320
136091,36091
136092,36092
136093,36092
136096,36096
142832,42831
103330,3330
103331,3330
136103,36103
136104,36103
136105,36103
168875,68875
168876,68875
181064,81063
168889,68889
168890,68889
103355,3355
103356,3355
103357,3355
103364,3364
103365,3364
103366,3364
136138,36138
136139,36138
136140,36140
168909,68908
136144,36144
136145,36145
136146,36146
136147,36146
168916,68916
159225,59225
142842,42842
103393,3393
103394,3393
159227,59225
103396,3396
103397,3396
136166,36166
136167,36166
136168,36166
103404,3404
103405,3404
168943,68943
168949,68949
168950,68949
136183,36183
136187,36187
103420,3420
103421,3420
103422,3422
168959,68959
168960,68959
136193,36193
103429,3429
103430,3429
103432,3432
103433,3432
168973,68973
168974,68973
168975,68974
136208,36208
136209,36208
168983,68983
168984,68983
115831,15831
121009,21009
169001,69001
103466,3465
103471,3471
103472,3471
137395,37395
136247,36247
136248,36247
137396,37396
103483,3483
103484,3483
103486,3486
103487,3486
148320,48319
136259,36259
136260,36259
136261,36261
136262,36261
103495,3495
103496,3495
103499,3499
103500,3499
115554,15554
169038,69038
136272,36272
136276,36276
103509,3509
103510,3509
166025,66025
