id_d,id_s
66534,20434
66535,20434
66541,20441
66542,20441
66543,20441
66557,20457
66564,20464
66573,20473
66574,20473
66579,20479
66580,20479
66584,20484
66585,20484
66590,20490
66591,20490
66593,20493
66594,20493
66624,20524
66639,20539
66641,20541
66642,20541
66643,20541
66648,20548
66649,20548
66650,20548
66653,20553
66654,20553
66658,20558
66659,20558
87569,41468
58959,12859
66697,20597
66698,20597
66699,20597
66735,20635
66745,20645
66746,20645
66747,20645
66751,20651
66752,20651
66753,20651
66754,20654
66755,20654
66757,20657
66758,20658
66759,20658
66760,20658
66761,20661
87587,41485
82126,36025
54820,8720
66783,20683
66784,20683
66789,20689
66790,20689
66791,20691
66792,20691
66793,20691
66794,20694
66795,20694
66796,20694
66797,20697
66798,20697
66812,20712
66817,20717
66818,20717
66825,20725
91698,45597
66838,20738
66839,20738
66845,20745
66849,20749
66850,20750
66851,20751
66852,20751
66855,20755
66856,20755
66857,20756
66858,20758
66864,20764
66880,20780
66881,20780
66884,20784
66885,20784
66886,20784
66900,20800
66901,20800
66902,20800
49383,3283
66925,20825
66933,20833
66934,20833
66935,20833
66937,20837
66939,20839
66940,20839
66942,20842
66950,20850
66954,20854
66955,20854
66956,20856
82157,36056
49390,3289
49391,3289
66977,20877
66978,20877
66979,20877
66984,20884
66992,20892
66993,20892
66994,20892
66997,20897
66998,20898
66999,20897
48019,1919
67021,20921
67022,20921
67023,20921
67027,20927
67028,20927
49402,3302
67043,20943
67048,20948
81626,35526
87637,41536
67072,20972
67073,20972
67078,20978
67079,20978
67080,20978
67090,20990
67091,20990
54873,8773
54874,8773
67104,21004
67105,21004
67110,21010
67111,21010
67118,21018
67119,21018
67120,21019
67138,21038
67139,21038
67146,21046
67147,21047
67155,21055
67163,21063
67165,21065
67166,21065
67168,21068
67171,21071
67172,21072
67173,21072
67174,21074
67175,21074
67176,21076
67177,21076
67178,21076
67179,21077
67192,21092
67193,21092
67194,21092
67209,21109
67210,21109
67211,21109
67213,21113
67222,21122
67233,21133
49438,3337
67271,21171
67274,21174
67275,21175
67276,21175
67287,21187
67288,21187
82212,36112
60367,14267
67293,21193
82213,36112
67298,21198
67299,21198
67300,21198
67316,21216
67317,21216
67321,21221
67322,21221
67339,21239
67340,21239
67341,21241
67342,21241
67345,21245
67346,21245
67352,21252
67353,21252
67355,21255
67356,21255
67370,21270
67371,21270
67376,21276
67377,21276
67378,21277
67381,21281
67383,21283
67384,21283
67389,21289
67390,21290
67391,21290
67392,21292
67393,21293
67394,21293
67396,21296
67397,21296
67398,21296
76770,30669
67431,21331
67432,21331
67433,21331
67442,21342
67443,21342
67452,21352
67483,21383
67484,21383
54940,8840
67499,21399
67502,21402
67503,21402
67506,21406
67509,21409
67510,21409
67511,21411
67516,21416
67518,21418
67534,21434
82254,36154
67559,21459
67571,21471
67572,21471
67577,21477
67578,21477
67579,21477
67584,21484
67585,21484
67595,21495
67597,21497
67598,21497
67605,21505
67606,21505
67610,21510
67611,21510
67612,21510
67613,21513
67614,21513
49499,3399
67634,21534
67635,21534
67667,21567
67681,21581
54971,8871
54972,8871
54973,8871
82280,36180
82281,36180
67711,21611
67722,21622
67723,21622
67724,21622
67725,21623
67737,21637
67738,21637
67746,21646
67747,21647
67751,21651
67752,21651
67754,21654
67755,21654
67760,21660
67761,21660
87753,41653
67768,21668
67769,21668
67770,21668
67772,21672
87754,41653
67779,21679
67780,21679
67781,21681
67782,21682
67795,21695
67796,21696
67797,21695
67805,21705
67815,21715
67823,21723
67824,21723
67833,21733
46572,470
67852,21752
67853,21752
67856,21756
67857,21757
67858,21757
67862,21762
67863,21762
82308,36208
87770,41669
67871,21771
67872,21771
67876,21776
67877,21776
67878,21776
67893,21793
67894,21793
67895,21793
67901,21801
67902,21801
67911,21811
67912,21811
67928,21828
67929,21828
67930,21830
67931,21830
67932,21830
67939,21839
67940,21839
67941,21839
67943,21843
67944,21843
67945,21843
67953,21853
67954,21854
67955,21854
49557,3455
67972,21872
67973,21872
67974,21872
67999,21899
68000,21900
68001,21900
68002,21900
68003,21903
68004,21904
68005,21904
68028,21928
68029,21928
68030,21928
68033,21933
68034,21933
68035,21934
68052,21952
68053,21952
68065,21965
68066,21965
68067,21966
68068,21966
68069,21969
68071,21971
68072,21971
68076,21976
68085,21985
68086,21986
68087,21986
68099,21999
68100,21999
46717,615
87811,41711
68116,22016
68119,22019
68123,22023
68124,22023
68125,22025
68126,22026
68127,22026
68128,22028
68129,22028
68130,22028
68133,22033
68134,22034
68144,22044
68145,22044
68146,22046
68147,22047
68148,22047
68149,22047
68150,22049
68151,22049
68157,22057
68199,22099
68200,22099
68201,22100
68202,22101
68203,22101
68216,22116
55060,8960
68225,22125
68233,22133
68234,22133
68235,22135
68241,22141
68259,22159
68266,22166
68267,22166
68268,22168
68269,22168
68270,22168
68272,22172
68273,22172
68275,22175
68276,22175
68277,22175
68293,22193
68296,22196
68297,22196
68299,22199
68300,22199
68301,22201
68312,22212
68315,22215
68316,22215
86292,40191
68327,22227
68336,22236
68343,22243
68344,22243
68345,22244
68347,22247
68348,22247
68350,22250
68351,22250
68367,22267
68368,22267
68369,22267
68371,22271
68374,22274
68375,22274
68385,22285
68387,22287
68400,22300
68401,22300
68405,22305
68406,22305
68415,22315
68428,22328
68446,22346
68466,22366
68469,22369
68470,22369
80354,34253
68477,22377
82411,36311
49644,3543
68491,22391
68492,22391
68496,22396
68497,22396
82415,36315
82416,36315
91754,45654
49649,3549
68533,22433
68534,22433
68535,22433
86299,40199
91755,45654
68551,22451
68553,22453
68554,22453
49655,3555
68556,22456
68557,22456
68570,22470
68571,22470
68575,22475
68586,22486
68605,22505
68606,22505
68607,22505
68633,22533
68634,22533
68635,22534
68644,22544
68648,22548
68649,22548
68688,22588
68694,22594
68695,22595
68696,22595
68697,22595
68698,22598
68699,22598
68708,22608
68709,22608
68710,22608
68716,22616
68717,22616
68718,22618
82451,36350
68730,22630
68735,22635
68736,22635
68737,22635
68772,22672
68786,22686
68787,22687
68791,22691
68792,22691
68793,22691
68795,22695
68796,22695
68797,22695
68800,22700
68801,22700
68806,22706
68815,22715
68816,22715
68829,22729
68830,22729
68831,22729
68851,22751
68852,22751
68867,22767
68876,22776
68877,22776
68883,22783
68884,22783
68885,22785
68890,22790
68899,22799
68900,22799
68901,22799
68906,22806
68916,22816
68917,22816
68918,22816
68933,22833
68937,22837
68938,22837
68941,22841
68942,22841
68943,22843
68944,22843
68945,22843
68963,22863
68964,22864
68965,22864
68967,22867
68968,22867
68974,22874
68975,22874
68976,22874
68980,22880
68983,22883
68984,22883
68985,22883
69000,22900
69001,22901
69007,22907
69022,22922
69036,22936
69037,22936
69038,22938
69039,22939
69041,22941
69042,22941
69047,22947
69049,22949
69050,22949
69057,22957
69060,22960
69061,22960
69062,22960
69066,22966
69072,22972
69095,22995
69096,22995
69100,23000
69101,23000
69102,23000
69112,23012
69113,23013
69114,23013
69149,23049
69150,23049
69151,23049
69155,23055
69156,23055
69157,23055
69181,23081
69183,23083
69184,23083
82529,36427
69196,23096
69197,23096
69207,23107
69213,23113
69218,23118
69229,23129
69230,23129
69236,23136
69237,23136
69244,23144
69245,23145
69246,23145
69247,23145
69253,23153
69254,23153
69257,23157
69261,23161
69262,23161
69263,23163
69264,23163
69265,23165
69266,23165
69269,23169
69270,23169
69271,23171
69272,23171
69273,23171
69275,23175
69284,23184
69285,23184
69294,23194
69295,23194
69296,23196
83051,36949
55241,9141
69311,23211
69312,23211
82552,36452
69332,23232
69336,23236
69352,23252
69353,23252
82557,36457
69388,23288
69389,23289
69392,23292
82564,36463
69407,23307
69408,23307
69433,23333
69434,23333
69436,23336
69437,23336
69438,23336
69442,23342
69443,23342
69444,23342
69453,23353
69454,23353
69457,23357
69465,23365
69466,23365
69467,23365
69468,23368
69469,23368
69470,23368
88039,41939
69493,23393
69494,23393
69498,23398
69500,23400
69502,23402
69503,23402
69509,23409
69510,23409
69511,23409
69514,23414
69516,23416
69517,23417
69519,23419
69520,23419
69521,23419
69525,23425
69526,23425
69528,23428
69556,23456
69557,23456
69558,23458
69559,23459
69560,23459
69563,23463
69564,23463
69568,23468
69573,23473
69574,23473
69636,23536
69637,23536
69640,23540
69644,23544
69658,23558
69659,23558
69660,23560
69661,23560
69662,23560
69663,23563
69664,23563
69668,23568
69669,23568
69670,23568
69671,23570
69672,23570
69673,23573
69682,23582
69683,23582
69685,23585
69686,23585
69694,23594
69695,23594
69717,23617
69718,23617
69719,23617
69732,23632
69733,23632
69734,23632
69769,23669
69770,23669
69771,23669
69785,23685
69786,23685
69787,23685
69789,23689
69791,23691
69792,23691
69793,23691
69803,23703
69804,23703
69845,23745
69855,23755
69856,23755
69862,23762
69863,23763
69869,23769
69870,23769
69895,23795
69896,23795
49879,3779
69900,23800
69901,23800
55341,9240
49880,3779
55342,9240
69914,23814
69921,23821
69922,23821
69926,23826
69927,23826
69933,23833
69948,23848
69949,23848
69950,23848
69967,23867
69968,23867
69969,23868
69978,23878
69979,23878
84165,38064
69990,23890
70001,23901
70002,23901
70003,23901
70016,23916
70020,23920
70022,23922
70027,23927
70031,23931
70042,23942
70043,23942
70051,23951
70052,23951
71751,25651
70075,23975
70076,23975
49910,3810
82679,36579
71757,25657
49912,3810
70101,24001
70102,24001
70116,24016
70117,24016
70118,24016
55378,9277
70137,24037
70138,24037
70139,24037
70146,24046
70147,24046
70151,24051
70158,24058
88154,42053
70177,24077
70185,24085
70186,24085
70192,24092
70193,24092
55803,9702
70208,24108
70209,24108
70213,24113
70214,24113
70219,24119
70227,24127
70228,24127
70245,24145
70247,24147
70254,24154
70259,24159
70266,24166
70283,24183
70284,24183
70285,24184
70286,24184
70293,24193
70294,24193
82714,36613
70316,24216
70317,24216
70327,24227
70328,24227
70329,24227
70358,24258
70359,24258
70377,24277
70383,24283
70393,24293
70399,24299
70400,24299
70401,24301
70402,24302
70403,24302
91817,45715
70417,24317
70418,24317
70419,24317
70420,24320
70421,24320
70428,24328
70429,24328
70430,24328
70433,24333
70437,24337
70438,24337
70439,24337
70451,24351
70452,24351
70453,24353
70454,24353
70455,24353
70466,24366
70472,24372
70473,24372
70474,24373
70480,24380
70481,24380
70487,24387
70488,24387
70497,24397
70505,24405
70518,24418
70529,24429
70530,24429
70531,24431
70534,24434
70539,24439
70558,24458
70559,24458
70560,24458
70563,24463
70564,24463
70568,24468
70569,24468
70589,24489
70590,24489
70593,24493
70594,24494
70595,24495
70596,24495
70612,24512
70613,24512
70621,24521
70622,24521
70623,24521
70627,24527
70628,24527
70640,24540
70641,24541
70642,24541
70643,24541
70648,24548
70656,24556
70662,24562
70663,24562
70678,24578
70679,24578
70680,24579
70681,24579
70685,24585
70686,24585
70687,24585
70691,24591
70692,24591
70693,24591
70697,24597
70709,24609
58002,11900
70715,24615
70716,24615
70717,24615
70718,24616
70737,24637
70745,24645
70746,24646
70747,24646
70752,24652
70753,24652
87464,41364
70758,24658
70759,24658
70760,24658
50024,3924
70783,24683
70784,24684
70785,24684
70786,24684
70792,24692
56914,10813
70811,24711
70812,24711
70814,24714
70828,24728
55496,9396
80920,34819
70857,24757
70858,24757
70862,24762
70863,24762
70884,24784
70885,24784
70907,24807
70908,24807
70914,24814
70915,24814
84196,38095
70919,24819
70920,24819
70926,24826
70927,24826
70932,24832
70933,24832
70942,24842
70943,24842
70944,24842
70952,24852
70963,24863
70964,24863
70996,24896
70997,24896
70998,24896
71006,24906
71018,24918
71019,24918
71021,24921
71022,24921
71023,24921
71028,24928
91838,45737
71042,24942
71043,24942
71051,24951
71052,24951
71053,24951
71058,24958
71060,24960
71079,24979
71080,24979
71081,24979
71100,25000
71101,25000
71104,25004
71117,25017
71118,25017
71119,25017
71120,25020
88312,42212
71125,25025
71126,25025
71129,25029
71130,25029
71131,25029
71132,25032
71133,25032
71134,25034
71135,25035
71136,25035
71142,25042
71149,25049
71150,25049
71176,25076
71177,25076
71185,25085
71193,25093
71224,25124
71225,25124
71226,25126
71227,25126
71272,25172
71273,25172
71277,25177
71278,25177
71279,25177
71280,25179
71281,25179
63477,17377
71315,25215
71325,25225
71326,25225
71344,25244
71370,25270
71412,25312
71413,25312
71414,25312
71423,25323
71424,25323
71428,25328
71429,25328
71433,25333
71439,25339
71440,25339
71448,25348
71449,25348
71452,25352
71459,25359
71460,25359
71463,25363
71464,25363
71465,25363
71467,25367
71469,25369
71470,25370
71471,25370
71472,25370
71488,25388
71489,25388
71511,25411
71512,25411
71519,25419
71520,25419
71521,25419
71528,25428
71541,25441
71542,25441
71543,25441
71545,25445
71549,25449
71550,25449
71556,25456
71562,25462
71566,25466
71567,25466
71568,25466
71576,25476
71577,25476
71582,25482
71587,25487
71592,25492
71593,25492
71594,25492
50163,4061
71606,25506
71617,25517
71620,25520
71621,25520
71626,25526
71630,25530
71631,25530
71636,25536
71637,25536
71639,25539
71640,25539
71660,25560
71661,25560
71664,25564
71665,25565
71670,25570
71689,25589
71690,25589
71711,25611
71712,25611
71713,25611
71725,25625
71726,25625
71742,25642
71743,25642
88417,42316
71752,25651
71753,25651
88418,42318
71758,25657
71759,25657
71760,25659
71761,25661
88419,42318
71766,25666
71767,25666
88420,42318
71776,25676
71783,25683
71795,25695
71809,25709
71826,25726
71827,25726
71828,25726
71838,25738
71853,25753
71854,25753
71855,25753
71859,25759
71860,25759
71867,25767
71868,25767
71869,25767
88439,42338
71888,25788
88441,42341
71909,25809
71910,25809
89685,43585
71923,25823
71924,25823
71936,25836
71938,25838
71939,25839
58043,11943
89686,43585
71953,25853
71954,25853
71955,25853
88452,42351
71963,25863
71964,25863
71965,25863
71976,25876
71999,25899
72000,25899
50230,4130
72007,25907
72008,25908
72009,25908
50231,4130
50232,4130
72022,25922
72031,25931
72032,25931
72051,25951
72057,25957
72058,25957
72063,25963
72064,25963
72100,26000
72101,26000
72110,26010
72111,26010
72116,26016
72155,26055
72156,26056
72157,26056
72158,26056
72163,26063
72166,26066
72167,26066
72190,26090
72191,26090
72203,26103
72204,26103
72207,26107
72208,26107
72210,26110
72211,26110
72212,26110
50267,4167
50268,4168
88498,42396
72269,26169
72270,26169
72271,26169
72272,26172
72282,26182
72283,26182
72284,26182
72286,26186
72287,26187
72288,26187
72322,26222
72323,26223
72324,26223
72332,26232
72345,26245
72354,26254
72355,26255
72356,26255
72357,26255
72361,26261
72385,26285
47147,1046
72402,26302
72403,26302
72404,26302
72416,26316
72417,26316
72418,26316
72419,26319
72420,26319
72421,26319
72422,26322
72423,26322
72424,26324
50301,4201
72432,26332
72433,26332
72434,26332
72436,26336
50302,4201
72456,26356
72457,26356
72458,26358
72459,26358
72460,26359
72471,26371
72495,26395
72517,26417
72522,26422
72523,26422
54789,8687
72525,26424
72526,26424
72527,26427
72529,26429
72530,26429
72531,26431
72541,26441
72542,26441
72555,26455
72556,26455
72559,26459
72560,26459
72566,26466
72567,26466
72568,26466
72570,26470
72578,26478
72579,26478
88557,42457
72599,26499
72600,26499
72601,26499
72604,26504
72605,26505
72606,26505
72607,26505
72610,26510
72611,26510
72628,26528
72629,26528
72636,26536
72637,26536
72653,26553
72655,26555
55800,9700
72658,26558
72659,26558
72660,26558
55801,9700
83109,37009
72672,26572
72673,26572
72674,26572
72675,26575
72676,26575
83110,37010
72679,26579
72680,26579
55804,9702
83111,37010
72686,26586
72687,26586
72743,26643
72744,26643
72747,26647
72748,26647
72749,26648
72752,26652
72764,26664
72765,26665
72766,26665
72767,26665
72775,26675
72776,26675
72777,26675
72781,26681
72782,26681
72798,26698
72806,26706
72807,26706
72808,26706
72813,26713
72821,26721
72822,26722
72823,26722
72824,26722
72834,26734
72842,26742
72847,26747
72863,26763
72864,26763
56983,10883
72888,26788
72924,26824
72925,26824
55848,9746
72955,26855
72956,26855
84264,38164
72981,26881
72985,26885
72987,26887
72988,26888
72992,26892
72993,26892
72994,26892
73001,26901
73002,26902
73015,26915
73016,26915
73027,26927
73028,26927
73096,26996
73097,26996
73105,27005
73106,27006
73107,27006
73115,27015
73116,27015
73117,27015
73124,27024
73125,27024
73126,27026
73129,27029
73130,27030
73133,27033
73134,27033
73135,27033
73139,27039
73149,27049
73150,27049
73151,27051
73153,27053
73154,27053
73155,27053
73170,27070
73171,27070
73187,27087
73188,27087
73189,27087
73193,27093
73194,27093
73202,27102
73203,27103
73204,27103
73206,27106
73211,27111
73222,27122
73223,27122
73224,27122
73225,27125
73226,27125
73227,27125
73236,27136
73237,27136
73238,27136
73244,27144
73246,27146
73252,27152
73254,27154
73255,27154
73261,27161
73262,27161
73263,27161
73284,27184
73285,27184
73300,27200
73301,27200
73302,27201
54815,8715
73319,27219
73320,27219
73321,27219
73324,27224
73325,27224
73335,27235
73336,27235
73338,27238
73339,27238
73340,27239
73341,27239
73342,27241
73352,27252
73353,27252
73354,27252
73355,27255
73356,27255
73357,27255
73360,27260
73361,27260
73378,27278
73384,27284
73385,27284
73386,27286
73387,27286
73419,27319
73420,27319
73421,27319
73430,27330
73431,27330
73432,27330
73436,27336
73458,27358
73459,27358
73460,27360
73461,27360
73462,27362
73463,27362
73464,27362
73469,27369
73491,27391
73492,27391
73493,27391
83247,37147
73501,27401
50480,4380
89738,43637
73512,27412
73513,27412
73515,27415
73520,27420
73535,27435
73536,27435
73537,27435
73559,27459
73560,27459
73578,27478
73579,27478
73585,27485
73586,27485
73588,27488
73589,27488
73590,27488
73593,27493
73595,27495
73601,27501
73602,27501
50499,4399
83268,37167
73633,27533
73636,27536
73637,27536
83272,37172
73666,27566
73667,27566
83634,37533
73674,27574
73675,27574
73688,27588
73689,27588
73691,27591
73692,27591
73703,27603
73704,27603
73712,27612
73727,27627
73728,27627
83288,37188
73750,27650
73751,27650
73752,27650
73771,27671
73772,27671
73775,27675
73776,27675
88755,42655
73783,27683
73784,27683
88756,42655
73791,27691
73792,27691
73793,27691
73796,27696
73805,27705
73806,27705
73807,27705
73815,27715
73819,27719
73820,27719
73821,27721
73822,27721
73831,27731
73835,27735
73836,27735
73847,27747
73848,27747
73849,27747
73850,27750
73851,27750
73853,27753
73854,27753
73856,27756
73857,27756
73858,27756
73868,27768
73869,27768
73882,27782
73883,27782
73896,27796
73906,27806
73911,27811
73912,27811
73917,27817
73918,27818
73919,27818
73932,27832
73933,27832
73934,27834
88781,42680
73938,27838
73942,27842
73943,27842
73944,27842
88783,42683
73950,27850
73951,27850
88784,42683
73959,27859
73960,27859
73961,27859
73965,27865
73966,27865
50473,4373
73984,27884
73989,27889
73990,27889
73994,27894
73995,27894
73996,27894
74001,27901
50474,4373
74020,27920
74021,27920
74029,27929
74030,27929
74031,27931
74032,27931
74046,27946
74048,27948
74049,27949
74050,27948
74055,27955
74056,27956
74057,27956
74062,27962
74063,27962
74087,27987
74088,27987
74092,27992
74093,27992
74116,28016
74131,28031
74132,28031
74133,28031
74136,28036
74137,28036
74138,28036
74148,28048
74158,28058
74161,28061
74162,28061
74169,28069
74185,28085
74189,28089
74190,28089
74193,28093
74194,28093
79273,33173
74204,28104
74205,28104
74206,28104
74217,28117
74218,28117
74219,28117
74226,28126
74227,28126
74228,28126
74232,28132
74233,28132
74236,28136
74241,28141
74254,28154
74261,28161
74262,28161
74283,28183
74284,28183
74290,28190
74291,28190
74292,28190
74295,28195
74296,28195
74297,28197
74310,28210
74311,28210
74319,28219
74320,28219
61539,15438
74329,28229
74331,28231
74332,28231
74333,28231
74341,28241
74342,28241
74343,28243
74344,28243
74348,28248
74349,28249
74350,28249
83389,37289
74362,28262
74363,28263
74368,28268
74369,28268
74370,28270
74374,28274
74383,28283
56088,9988
74392,28292
74393,28292
74394,28292
74399,28299
74400,28299
74411,28311
74412,28311
74415,28315
74416,28316
74417,28316
74418,28317
74419,28317
88862,42761
74422,28322
74423,28322
74425,28325
74447,28347
74448,28347
51580,5480
50641,4541
50642,4541
74483,28383
74484,28383
74485,28384
74493,28393
74494,28393
74513,28413
74516,28416
74521,28421
74522,28421
74523,28421
56112,10012
74532,28432
74533,28432
74542,28442
74543,28442
74545,28445
74546,28446
74547,28445
61579,15479
74575,28475
74576,28475
74577,28475
74582,28482
74583,28483
74595,28495
74596,28495
74607,28507
74608,28507
74635,28535
74636,28535
74649,28549
74650,28549
74651,28551
74652,28551
74655,28555
74656,28555
74657,28556
74671,28571
74672,28572
74673,28572
74676,28576
74682,28582
74683,28582
74693,28593
72524,26424
74701,28601
74707,28607
74708,28608
74709,28608
74710,28608
83450,37350
74718,28618
74719,28618
83451,37350
74728,28628
74729,28629
48316,2216
74748,28648
74749,28649
74750,28649
74754,28654
74761,28661
74773,28673
74774,28673
74775,28673
50692,4592
74780,28680
74781,28680
74791,28691
74792,28691
74798,28698
74799,28698
74806,28706
74807,28706
74816,28716
74817,28716
74827,28727
74828,28728
74829,28728
74830,28728
74832,28732
74833,28732
74838,28738
74865,28765
74870,28770
74871,28770
74873,28773
74879,28779
74880,28779
74885,28785
74892,28792
74893,28792
74905,28805
74906,28806
74907,28805
74925,28825
74930,28830
74931,28830
74932,28830
74935,28835
74962,28862
74963,28862
74964,28864
74966,28866
74981,28881
74982,28882
74983,28882
74984,28884
56188,10088
74986,28884
56189,10089
56190,10089
75002,28902
75003,28903
75004,28903
75006,28906
75007,28906
75008,28906
75021,28921
75022,28921
75026,28926
75030,28930
75048,28948
75049,28948
75050,28950
75055,28955
75056,28955
75057,28956
75058,28956
75061,28961
75062,28961
75063,28961
75067,28967
75068,28967
75069,28967
50741,4641
50742,4642
75082,28982
75086,28986
75088,28988
75089,28988
75090,28988
83514,37414
75113,29013
75114,29013
75121,29021
75124,29024
75126,29026
75127,29026
75129,29029
75132,29032
75133,29032
75134,29034
75141,29041
75142,29041
83246,37146
75173,29073
85429,39328
75181,29081
75187,29087
75189,29089
75190,29089
75191,29089
75192,29092
75195,29095
75211,29111
75225,29125
75226,29125
75227,29126
75228,29126
75229,29129
75230,29129
75235,29135
75236,29135
75263,29163
75264,29163
75268,29168
75279,29179
75280,29179
75281,29179
75282,29182
75283,29182
75288,29188
75289,29188
75299,29199
75300,29199
75301,29199
75303,29203
75304,29203
75314,29214
75316,29216
75325,29225
75326,29226
75327,29226
75336,29236
75337,29236
75363,29263
75364,29263
75365,29263
75371,29271
75373,29273
75374,29273
75376,29276
75381,29281
75382,29281
75387,29287
75388,29287
75393,29293
75398,29298
75399,29299
50801,4699
75434,29334
75435,29334
75436,29336
75439,29339
75440,29339
75452,29352
75453,29352
75454,29352
75462,29362
75463,29362
75464,29362
83576,37475
75475,29375
83257,37157
75499,29399
75500,29399
89043,42943
50814,4713
75511,29411
89044,42943
50815,4713
75524,29424
75525,29424
75526,29425
75530,29430
75546,29446
75547,29446
75548,29447
75549,29447
75551,29451
75552,29451
75556,29456
75557,29456
75563,29463
75564,29463
75577,29477
75586,29486
75587,29486
75588,29486
75589,29489
75590,29489
75594,29494
75595,29494
75596,29494
75601,29501
72677,26575
75625,29525
75626,29525
75651,29551
75652,29551
75656,29556
75657,29556
75661,29561
75662,29561
50840,4739
75691,29591
75692,29591
75693,29591
75697,29597
75706,29606
75707,29606
75721,29621
75730,29630
75731,29630
75737,29637
75738,29637
75756,29656
75767,29667
75768,29667
75771,29671
75772,29671
75773,29671
75775,29675
75776,29675
75777,29675
75780,29680
83267,37167
75796,29696
75800,29700
75806,29706
75808,29708
75809,29708
75812,29712
75813,29712
83633,37533
75816,29716
75817,29717
75819,29719
75820,29719
75821,29721
75824,29724
75825,29724
75835,29735
75836,29735
56331,10231
75861,29761
75872,29772
75873,29772
75874,29772
75877,29777
75878,29777
75879,29777
75880,29780
75881,29780
75883,29783
75885,29785
75886,29785
75887,29785
75890,29790
75891,29791
75892,29791
75894,29794
75895,29794
75896,29796
75897,29796
75908,29808
75910,29810
75918,29818
75920,29820
75921,29820
75922,29820
75927,29827
75928,29827
75933,29833
75938,29838
75943,29843
75948,29848
75973,29873
75974,29873
75976,29876
75977,29876
75986,29886
75989,29889
75990,29889
76005,29905
76015,29915
76016,29915
89129,43029
76031,29931
76032,29931
76041,29941
76049,29949
76050,29949
76052,29952
76053,29952
76054,29952
76057,29957
76058,29957
76059,29957
76061,29961
76066,29966
76067,29966
76068,29966
76080,29980
76081,29980
76084,29984
76085,29984
76087,29987
76088,29987
76091,29991
76092,29992
76093,29992
76097,29997
76101,30001
76110,30010
76113,30013
76114,30013
76136,30036
76137,30036
76158,30058
76159,30058
76168,30068
76169,30068
76170,30070
76171,30070
76174,30074
76175,30074
76177,30077
76182,30082
76183,30082
89157,43057
76193,30093
76194,30093
52729,6628
76196,30096
76197,30096
76198,30098
76199,30098
76200,30100
76201,30100
76202,30100
76217,30117
76219,30119
76226,30126
76236,30136
76249,30149
76250,30149
76262,30162
76267,30167
76270,30170
76271,30170
76272,30170
76277,30177
76286,30186
76297,30197
76298,30198
76299,30197
50946,4846
76307,30207
76308,30207
76312,30212
76313,30212
76314,30212
76319,30219
76320,30219
76321,30221
76322,30221
76323,30221
76325,30225
76351,30251
76353,30253
76356,30256
76364,30264
76369,30269
76370,30269
76371,30271
76374,30274
76375,30274
76379,30279
76380,30279
48371,2270
76396,30296
76397,30296
76401,30301
76402,30302
76403,30303
76404,30303
76407,30307
76408,30307
76409,30309
76419,30319
76420,30319
76421,30319
52737,6637
76446,30346
76467,30367
76468,30367
76469,30368
76470,30368
76489,30389
58195,12094
76512,30412
76513,30412
76514,30412
76522,30422
76543,30443
76544,30443
76545,30443
76564,30464
76569,30469
76570,30469
76572,30472
76573,30472
76574,30472
56454,10354
76584,30484
76586,30486
76587,30487
76588,30487
50994,4894
76591,30491
76592,30491
76593,30491
57975,11874
50995,4894
78930,32830
76623,30523
76624,30523
76639,30539
76640,30539
56464,10364
76663,30563
