id_d,id_s
787370,277876
787371,277876
787372,277877
525232,15738
525233,15738
525235,15741
655024,145528
787386,277892
787387,277892
525253,15759
525254,15759
787403,277909
787412,277918
787416,277922
787417,277922
525279,15785
525280,15785
787426,277932
787427,277933
525284,15790
525299,15805
525300,15805
525301,15805
525312,15818
525313,15818
525314,15818
961366,451872
787462,277967
787467,277973
568152,58656
525340,15846
525341,15846
525342,15846
525344,15850
525345,15850
787492,277998
787493,277999
787494,277999
787495,277999
787496,278001
525359,15865
525360,15865
525361,15865
525362,15868
525363,15868
525364,15868
568158,58663
525371,15877
787516,278022
787517,278022
787521,278027
787522,278027
787523,278027
525381,15887
558695,49200
525388,15894
830307,320812
787542,278048
787543,278048
830308,320812
787546,278052
525403,15909
787553,278059
787554,278060
787555,278060
787559,278065
787564,278070
525421,15926
525423,15929
787568,278074
787569,278074
787570,278074
787573,278079
787574,278079
525439,15945
787588,278094
787590,278096
525450,15956
525451,15956
787596,278102
787597,278103
787598,278103
525455,15961
525456,15961
525457,15961
568175,58680
525469,15975
568177,58683
525480,15986
525481,15986
525482,15988
787627,278133
525485,15991
525486,15991
525489,15995
525499,16005
787644,278150
525505,16011
525506,16011
525507,16011
787653,278159
787654,278159
525511,16015
525514,16020
525515,16020
874018,364524
874019,364524
874020,364526
525532,16038
525533,16038
525537,16043
525538,16043
525539,16045
525540,16045
525546,16052
525547,16052
787694,278200
787695,278200
525552,16058
787699,278205
787706,278212
787707,278212
787708,278212
525567,16073
525568,16073
525569,16073
787715,278221
787716,278221
787717,278221
525575,16081
525576,16081
525585,16091
525586,16092
525587,16092
787740,278246
787741,278246
787742,278246
787746,278252
787747,278252
881677,372182
699273,189778
525626,16132
525627,16132
525628,16132
742013,232519
525637,16143
787787,278293
787788,278293
787789,278295
525646,16152
961421,451927
787795,278301
787796,278302
787797,278302
525658,16164
525659,16164
787804,278309
787805,278311
787806,278311
787820,278326
830355,320861
525685,16191
525686,16191
525687,16191
525691,16197
525692,16198
787839,278345
787840,278345
525697,16203
525698,16203
655596,146101
787850,278355
787851,278355
787852,278358
787853,278358
787854,278358
787865,278371
787866,278371
707100,197605
525728,16234
525729,16234
525733,16239
525734,16239
524529,15035
846765,337271
525740,16246
525741,16246
699293,189799
787890,278396
524531,15036
525748,16254
525749,16254
524532,15036
787902,278408
787903,278408
787904,278408
525761,16267
874059,364565
787926,278432
787930,278436
787931,278436
787932,278437
787933,278437
787939,278445
787940,278445
787942,278448
525805,16311
525806,16311
525807,16311
525818,16324
525822,16328
525823,16328
787981,278487
787982,278487
787984,278490
525841,16347
525844,16350
787989,278495
787990,278496
787991,278497
787992,278497
788000,278506
525857,16362
525858,16362
525863,16369
525864,16370
525870,16376
525871,16376
525872,16376
525874,16380
830387,320892
788021,278527
788025,278531
525884,16390
525885,16390
788043,278549
788044,278549
525901,16407
525902,16407
525909,16415
788056,278562
788057,278562
788058,278564
525920,16426
788085,278591
820585,311091
788096,278602
788097,278602
788101,278607
788102,278607
788103,278607
525962,16468
788111,278617
525974,16480
525975,16480
525982,16488
568261,58767
525989,16495
788136,278642
525993,16498
525994,16498
526003,16509
788150,278656
788156,278662
788157,278662
526019,16525
526020,16525
526021,16525
788166,278672
526025,16531
526026,16531
526033,16539
788185,278691
526050,16556
786728,277232
526067,16573
526068,16573
526075,16581
526076,16581
526077,16581
526090,16596
526091,16596
526092,16598
526093,16598
526096,16602
526097,16603
526098,16603
526099,16603
788244,278749
788257,278763
788258,278763
526115,16621
526122,16628
526123,16629
526124,16629
786738,277244
788272,278778
788277,278783
788278,278784
874121,364627
917812,408318
788282,278788
788283,278788
788284,278788
788285,278791
788287,278793
526152,16658
526153,16658
526162,16668
526163,16668
526164,16668
788309,278813
526177,16683
526178,16683
526181,16687
526182,16687
526188,16694
526189,16694
526193,16699
526194,16699
526195,16701
526196,16701
526201,16707
788346,278852
788347,278852
568298,58804
568299,58804
526215,16721
526216,16721
526217,16721
788363,278869
788364,278869
526222,16728
526223,16728
788372,278878
788373,278878
788374,278880
788375,278880
788379,278885
788380,278886
788381,278886
788382,278886
788384,278890
526241,16747
526247,16753
788392,278898
788393,278898
788394,278900
788395,278900
526255,16761
788402,278908
788403,278908
699380,189885
788413,278919
788414,278919
788415,278919
526277,16783
788423,278929
788424,278929
526282,16788
526283,16788
526284,16790
526285,16790
526286,16790
526287,16793
526288,16793
917839,408344
788444,278950
788445,278950
788451,278957
788457,278963
788458,278963
788459,278963
526320,16826
526321,16826
526326,16832
526327,16832
526328,16834
788473,278979
526338,16844
526339,16844
526342,16848
526343,16848
526347,16853
526348,16853
526351,16857
526354,16860
788499,279005
788500,279005
788501,279005
788506,279012
788507,279012
526375,16881
788520,279026
526377,16883
526378,16883
788525,279031
788526,279031
788527,279031
526385,16891
526388,16894
788533,279039
526396,16902
526397,16902
788561,279067
788562,279067
524643,15149
788571,279077
526432,16938
526433,16939
788587,279093
788588,279094
526445,16950
526452,16958
788603,279109
788604,279109
788605,279109
526462,16968
526463,16968
788608,279114
788609,279114
788610,279114
788612,279118
788613,279118
743105,233610
526473,16979
526474,16979
788619,279125
788620,279125
788621,279125
526479,16985
526480,16985
1005251,495756
788630,279136
788631,279136
526489,16995
1005253,495758
788640,279146
788641,279147
788642,279148
526499,17005
526500,17005
526504,17010
526505,17010
526509,17015
526510,17015
526511,17015
788667,279173
526525,17031
526527,17033
526529,17035
526530,17035
526531,17035
526536,17042
526537,17042
526538,17042
917879,408385
526540,17045
874189,364694
917880,408385
788697,279203
788698,279203
788699,279203
526556,17062
961574,452080
526566,17072
526567,17072
788716,279222
788717,279222
788718,279222
699432,189938
788722,279228
788725,279231
526596,17102
526597,17102
526598,17102
524673,15177
788755,279261
788756,279262
788771,279277
788772,279277
788773,279277
526637,17143
526638,17143
526639,17143
788784,279290
526641,17147
526642,17147
526646,17152
788795,279301
526661,17167
788810,279316
788814,279320
788815,279320
526673,17179
743139,233645
526677,17183
526678,17183
526679,17183
743140,233645
526692,17198
526693,17198
526694,17198
526700,17206
788845,279351
788847,279353
788853,279359
788854,279359
788857,279363
961599,452105
526719,17225
526720,17225
788865,279371
788866,279371
788867,279371
526731,17237
526737,17243
526738,17244
526739,17244
612080,102586
526759,17265
526760,17265
788907,279413
788908,279413
526766,17272
526767,17272
526768,17272
526771,17277
526772,17277
526773,17279
526774,17279
788921,279427
788923,279429
788924,279429
788925,279431
788926,279431
526784,17290
526785,17290
788932,279438
788933,279438
526792,17298
526793,17298
788943,279449
526808,17314
788953,279459
788954,279459
526815,17321
526816,17321
568400,58906
526818,17324
526819,17325
526820,17324
788966,279472
788967,279473
788971,279477
788975,279481
526833,17339
788981,279487
526848,17354
619847,110351
788995,279500
788996,279500
526853,17359
526854,17359
526855,17361
526856,17361
526857,17361
789009,279515
789010,279515
789011,279515
789017,279523
789020,279526
789021,279526
789022,279526
789025,279531
789026,279531
526883,17388
789031,279537
526889,17395
526890,17395
789035,279541
789036,279541
789042,279548
789045,279551
526905,17411
526906,17411
789051,279557
789052,279557
789053,279557
526911,17417
789058,279564
789059,279564
789060,279564
526931,17437
526932,17437
526933,17437
789078,279583
789079,279583
526938,17444
526939,17444
526940,17444
789085,279590
789086,279590
655804,146310
789098,279603
707141,197647
789105,279611
526963,17469
526964,17469
789111,279617
789112,279617
526970,17476
655807,146312
789117,279623
789118,279623
789119,279623
526976,17482
789121,279627
655809,146314
830572,321078
786882,277388
830573,321078
961646,452152
789147,279653
789148,279653
527007,17513
527008,17514
527009,17514
527010,17514
789158,279664
789159,279664
789164,279670
789165,279670
527022,17527
527023,17527
786888,277394
786889,277395
527032,17538
527033,17538
527034,17538
527035,17540
527036,17542
786891,277395
527055,17561
527056,17562
699512,190018
1005347,495853
527061,17567
699513,190017
655824,146330
789223,279729
789224,279729
789225,279729
544707,35211
917970,408474
830589,321094
527090,17596
527091,17596
527092,17597
789244,279750
789245,279750
527113,17619
830594,321098
527118,17624
789269,279775
789271,279777
789276,279782
789277,279783
789278,279783
789283,279789
789289,279795
789290,279795
524766,15272
527160,17666
524767,15272
527167,17673
527168,17673
527169,17673
789314,279820
789319,279825
527179,17685
527180,17685
527181,17685
527188,17694
527189,17694
527190,17694
789336,279842
527193,17699
527194,17700
789339,279844
789345,279851
789346,279852
789347,279852
611130,101636
527214,17720
527220,17726
527221,17726
527223,17729
527224,17729
527225,17729
789374,279880
789389,279895
786925,277429
917998,408504
789399,279905
789400,279905
789401,279905
527258,17764
786927,277433
527262,17768
527263,17769
527264,17769
527265,17769
789410,279915
789411,279915
527273,17779
789418,279924
789419,279924
789420,279924
527283,17789
789428,279934
527292,17798
527293,17798
527294,17798
789442,279948
789443,279949
789444,279949
527304,17810
527305,17810
527308,17814
789453,279959
789454,279959
961699,452205
789463,279969
789467,279973
789468,279973
527325,17829
527328,17834
789481,279987
789482,279987
961703,452207
789484,279990
789485,279990
789486,279990
527347,17853
527348,17853
527351,17857
527352,17857
527353,17857
789504,280010
527361,17867
527362,17867
527363,17867
789508,280014
527367,17873
527368,17873
874327,364833
874328,364833
689697,180201
1005401,495907
786948,277454
527392,17898
961712,452218
527394,17898
789543,280049
789544,280049
527402,17908
527403,17908
527404,17908
789555,280061
789556,280061
527414,17920
527416,17922
527417,17922
874335,364841
789564,280070
527421,17927
789566,280072
789567,280072
789572,280078
789573,280078
789574,280078
527432,17938
527433,17938
874338,364842
527451,17957
527452,17957
527456,17962
527457,17962
524818,15323
527476,17982
527477,17982
527478,17984
527479,17984
527480,17986
789625,280129
527497,18003
527498,18003
789646,280152
789647,280152
789648,280152
789650,280156
789651,280156
789652,280156
789655,280161
789656,280161
527513,18018
527514,18019
527515,18019
789660,280165
527519,18025
527520,18025
786972,277478
527530,18035
527531,18035
527532,18038
527533,18038
527539,18045
527540,18046
527541,18045
789689,280195
789690,280195
527554,18060
527555,18060
527556,18060
786977,277483
527564,18070
527565,18071
527566,18071
789717,280223
916565,407069
874361,364867
527577,18083
527578,18083
568527,59033
789724,280230
789725,280230
527583,18089
527584,18089
527586,18092
527587,18092
527590,18096
527591,18096
527592,18096
527596,18102
527597,18102
789748,280254
789749,280254
789750,280254
1005439,495945
527612,18118
527613,18118
527614,18120
527615,18120
789760,280266
789761,280266
789763,280269
789766,280272
789767,280272
789769,280275
789770,280275
789771,280276
789790,280296
789791,280296
789792,280298
789793,280298
789794,280300
789795,280300
789796,280300
789798,280304
789799,280304
789805,280311
789806,280311
789808,280314
527665,18170
527666,18170
527669,18175
527670,18175
527671,18175
527672,18178
527673,18178
527674,18178
789819,280324
527678,18184
527679,18184
789824,280330
527681,18187
527682,18187
527683,18188
789830,280336
789831,280336
527688,18194
527689,18194
527690,18196
527691,18196
527692,18196
527694,18200
527695,18200
789840,280345
527701,18207
789846,280352
789847,280352
789848,280352
789849,280353
527706,18212
527707,18212
527708,18212
789868,280374
789869,280374
527729,18235
527730,18235
527731,18235
527733,18239
527734,18239
527735,18239
789882,280388
918079,408584
527740,18246
527741,18246
527742,18246
1005461,495966
918080,408584
789892,280398
789893,280398
612248,102754
961776,452282
789924,280430
789925,280430
789926,280432
527783,18288
527784,18289
787015,277521
527800,18306
527801,18306
612255,102760
527804,18310
527805,18310
527806,18310
789957,280463
527817,18323
527818,18323
527819,18323
789964,280470
789966,280472
789967,280472
527824,18330
527825,18330
527835,18341
527836,18341
527850,18356
527851,18356
527853,18359
527854,18359
527855,18359
790005,280511
790006,280511
790008,280514
790009,280514
961792,452298
527892,18398
790037,280543
790038,280543
790039,280543
790040,280546
1005487,495991
524891,15397
961798,452304
790056,280562
790057,280562
527932,18438
527933,18438
527934,18438
790079,280585
790080,280585
790081,280585
790090,280596
790091,280596
790092,280598
568589,59094
790096,280602
790097,280602
790098,280602
568590,59094
790109,280615
790110,280615
733362,223868
790122,280628
790127,280633
790130,280636
790131,280636
790166,280672
790167,280672
528024,18529
528025,18529
528027,18533
528029,18535
528030,18535
790175,280681
790176,280681
874438,364943
790182,280688
790183,280688
790184,280688
790191,280697
790192,280697
790193,280699
790194,280700
790195,280700
790199,280705
790200,280706
790201,280706
528065,18571
528066,18571
790213,280719
790214,280719
528074,18580
528075,18580
528080,18586
528081,18586
528095,18601
790245,280751
790249,280755
790250,280755
961831,452337
790255,280761
790256,280761
790257,280761
790259,280765
790260,280766
790261,280766
528118,18624
528119,18624
1005526,496032
656001,146507
790282,280788
790283,280788
790284,280788
918146,408652
790286,280791
790287,280791
528145,18651
528146,18651
918147,408652
790295,280801
790298,280804
790299,280804
790300,280804
528157,18663
790302,280808
790303,280808
790304,280810
790305,280811
528162,18667
528163,18667
528166,18672
528167,18672
528170,18676
528171,18676
528172,18677
790318,280824
790319,280824
790320,280824
790321,280827
790326,280832
790327,280832
528195,18701
528198,18704
528199,18704
790344,280850
790345,280851
790346,280851
790348,280854
528206,18712
790353,280859
790354,280859
790355,280859
528213,18719
790358,280864
528215,18721
528217,18723
528218,18723
790366,280872
528225,18731
528226,18731
528229,18735
528230,18735
790375,280880
790376,280880
790377,280881
528234,18740
528236,18742
528237,18742
528240,18746
790390,280896
790393,280899
790394,280899
790398,280904
790399,280904
528260,18766
790408,280914
790409,280914
790412,280918
830786,321292
528276,18782
656446,146952
743407,233913
790429,280935
790430,280935
790431,280935
790436,280942
790437,280943
790438,280943
528300,18806
528301,18806
790448,280954
790449,280954
787102,277608
961865,452371
790456,280962
790457,280962
787103,277608
568650,59155
790472,280978
790473,280979
790476,280982
790480,280986
528337,18843
524963,15468
790486,280992
790487,280992
524964,15470
528346,18852
790492,280998
528350,18856
528351,18856
790502,281008
790503,281008
528360,18864
528361,18867
528362,18867
790507,281013
790510,281016
790511,281016
790512,281016
528377,18883
528378,18883
528379,18883
790525,281031
528388,18894
790533,281039
790534,281039
790545,281051
528404,18910
528411,18917
528412,18917
790557,281063
790558,281063
790559,281063
528416,18922
790561,281067
790562,281067
790570,281076
790571,281076
790578,281084
1005577,496083
528444,18950
790590,281096
790591,281096
528459,18965
528460,18965
528461,18965
528462,18967
528464,18970
528465,18970
528466,18970
656057,146562
528475,18981
528476,18981
790621,281125
790623,281129
790624,281129
790625,281129
528486,18992
528493,18999
528494,18999
787133,277639
528514,19020
528516,19022
831703,322209
790666,281172
790667,281172
528525,19031
528526,19031
568685,59191
790684,281190
742110,232616
790689,281195
528546,19052
528547,19052
528550,19056
790695,281200
790698,281204
790699,281204
790700,281204
790701,281207
656072,146576
528574,19080
528575,19080
790721,281227
790722,281227
528579,19085
528580,19085
790726,281232
790728,281234
790729,281235
790730,281235
528594,19100
528595,19100
528597,19103
528598,19103
790745,281251
528606,19112
628635,119140
790770,281276
790771,281276
790778,281284
790779,281284
790780,281284
528648,19154
528656,19162
528660,19166
743470,233976
790806,281312
743471,233976
528668,19174
790816,281322
790817,281322
790818,281323
528675,19181
528676,19181
790823,281329
790825,281331
790826,281331
790832,281338
790833,281338
790834,281340
528697,19203
528698,19203
528700,19206
699786,190291
790858,281364
790859,281364
790860,281364
528725,19231
1005625,496130
528729,19235
918245,408750
528737,19243
790887,281393
790888,281393
790889,281395
528746,19252
790893,281399
568723,59229
790903,281409
528760,19266
528761,19266
528762,19266
528763,19267
790910,281416
790911,281416
790912,281416
790913,281418
790918,281424
790919,281424
790927,281433
528784,19290
528785,19290
790938,281444
790939,281444
790940,281444
528798,19304
528799,19304
790947,281453
790951,281457
790956,281462
790964,281470
790965,281470
790966,281470
525044,15550
528826,19332
790972,281478
528829,19334
528830,19334
790982,281488
790986,281492
790987,281492
528844,19350
528845,19350
528846,19350
656120,146626
656121,146626
656122,146628
528867,19373
528868,19373
750723,241229
528889,19395
528890,19395
528896,19402
791043,281549
791044,281549
528903,19409
528906,19412
528909,19415
528910,19415
528911,19415
528915,19421
528916,19421
528917,19421
791062,281568
791063,281568
791064,281568
528927,19433
528928,19433
528931,19437
528932,19437
525062,15567
528938,19444
528939,19444
528943,19449
528944,19449
791089,281595
791093,281599
791094,281599
791095,281601
791096,281602
791097,281602
791098,281602
528957,19463
791104,281610
791105,281610
791106,281610
528967,19473
528968,19473
791113,281618
528973,19479
528974,19479
528975,19479
791126,281632
791127,281632
528987,19493
528988,19493
791133,281639
791134,281639
834522,325028
791136,281642
791137,281642
1005670,496176
528999,19505
529006,19512
529007,19512
791161,281667
791162,281667
791163,281669
529020,19525
529021,19525
791168,281674
791169,281674
791179,281685
529036,19542
791181,281686
791189,281695
791190,281695
529048,19554
529049,19554
529052,19558
529053,19558
529054,19558
791201,281707
791202,281707
529059,19565
529060,19565
529071,19577
791220,281726
550089,40594
529083,19589
529084,19589
529085,19589
791234,281740
791235,281740
791236,281742
791237,281743
529097,19603
529098,19603
791250,281756
529108,19614
529109,19614
529115,19621
529116,19621
529118,19624
529119,19625
529120,19625
791269,281775
791270,281776
791271,281776
529132,19638
791280,281786
791281,281786
791282,281786
791288,281794
791289,281795
791290,281795
529155,19661
529156,19661
791301,281807
791304,281810
791305,281810
791306,281810
529163,19667
529164,19670
529165,19670
529166,19670
791314,281820
791315,281820
529172,19677
791322,281828
529179,19685
529180,19685
791325,281831
791326,281831
791327,281831
529186,19692
529188,19694
791333,281839
791334,281839
619925,110430
791342,281848
791351,281857
529209,19715
529210,19716
743562,234067
791359,281865
529217,19723
529225,19731
529227,19733
830946,321451
791379,281885
951630,442136
568804,59310
529244,19750
791389,281895
791390,281895
529254,19760
529255,19760
529256,19760
791404,281910
529261,19767
529262,19767
529264,19770
529265,19770
529266,19770
791413,281919
529270,19776
529271,19776
529272,19778
791417,281922
791418,281922
529279,19785
529280,19785
791425,281930
791430,281936
791434,281940
791435,281940
529292,19798
918338,408843
791442,281948
791443,281948
791444,281950
791445,281950
529307,19813
529310,19816
791457,281963
791458,281963
791459,281964
791460,281964
529317,19822
529318,19822
529320,19826
529321,19826
529322,19826
529323,19827
791469,281975
529326,19832
874655,365160
529342,19848
529343,19849
529344,19849
529345,19849
656203,146709
529349,19855
529350,19855
529351,19855
529357,19863
830968,321474
791506,282012
791507,282012
529365,19871
830969,321475
568826,59331
568827,59331
791524,282029
525138,15642
791537,282043
791538,282043
791542,282048
791543,282048
529402,19908
529403,19908
602474,92980
529406,19912
529409,19915
529410,19915
529415,19921
529416,19921
529420,19926
529421,19926
791568,282074
529428,19934
529429,19934
791586,282092
791590,282096
791591,282096
791592,282097
529449,19955
791594,282100
791595,282100
791596,282102
791597,282102
791598,282102
529456,19962
529463,19969
791613,282119
791614,282119
791619,282125
791620,282125
791623,282129
529480,19986
529481,19986
830991,321496
529500,20006
791648,282154
791649,282154
791650,282154
791653,282159
791654,282159
962065,452571
791661,282167
791662,282167
525160,15665
791669,282175
791670,282175
791671,282176
529528,20034
529529,20035
791675,282181
791690,282196
791691,282196
529549,20055
787312,277818
529571,20077
529572,20077
791717,282222
787313,277818
791722,282228
529580,20086
529581,20086
529582,20086
791733,282239
791734,282239
791735,282239
529594,20100
529595,20101
529596,20101
529597,20101
791743,282249
791744,282249
529603,20109
529604,20109
529605,20109
612556,103062
529616,20122
509808,313
791775,282281
791776,282282
791777,282283
791778,282283
791779,282285
791784,282290
529641,20147
791786,282290
791790,282296
791791,282296
529656,20162
529657,20162
968575,459079
791812,282318
529686,20192
791831,282336
791835,282341
791841,282347
791842,282347
791844,282350
791845,282350
529702,20206
791850,282356
791851,282356
791852,282356
791855,282361
791859,282365
791860,282366
791862,282368
791863,282368
791864,282368
791865,282370
529724,20230
529725,20231
529726,20232
529727,20232
529728,20232
791879,282385
791880,282385
791881,282385
791886,282392
791891,282397
791899,282405
791900,282406
791901,282406
791905,282411
791906,282411
791907,282411
529770,20276
529772,20278
529773,20278
529774,20278
791928,282434
791930,282436
791931,282436
791932,282438
529792,20298
529793,20298
529794,20298
529795,20299
791942,282448
791943,282448
791949,282455
791950,282455
791951,282457
529808,20314
791953,282458
791954,282458
529813,20319
791959,282465
791960,282465
791961,282465
529820,20326
529821,20327
529822,20326
529824,20330
529825,20330
791973,282479
791979,282485
791991,282497
791992,282498
792002,282508
962123,452629
962124,452629
529868,20374
529869,20374
529870,20374
962125,452629
529877,20383
529878,20383
529879,20383
918436,408942
529882,20388
529883,20388
792033,282539
525222,15728
792039,282545
792040,282545
792042,282548
792043,282548
792044,282548
529902,20408
529903,20408
525224,15730
792052,282558
529909,20415
792056,282562
785801,276307
529923,20429
529924,20429
529930,20436
529931,20436
792083,282589
792084,282589
792085,282590
792086,282592
792087,282592
792088,282592
792089,282595
792090,282595
792091,282595
792095,282601
529952,20458
529953,20458
529954,20458
874758,365263
529960,20466
792110,282616
792111,282616
792120,282626
792125,282631
529984,20490
792132,282638
792135,282641
529992,20498
792137,282643
529994,20500
530005,20511
792150,282656
792151,282656
568932,59438
568933,59438
530017,20523
530018,20523
792164,282670
792165,282671
792166,282670
612626,103132
568936,59441
530034,20540
530035,20540
792180,282686
792185,282691
792186,282691
530045,20551
792201,282707
792202,282707
792203,282707
792205,282711
831085,321589
530065,20571
530066,20572
530067,20572
792216,282722
792217,282722
792218,282724
792219,282724
792220,282724
792221,282726
918471,408977
794536,285042
530100,20605
792252,282758
792253,282758
530112,20618
530113,20618
530119,20625
530123,20629
792268,282774
792269,282775
792270,282775
530128,20634
530129,20634
530133,20639
530134,20639
530135,20639
792284,282790
792285,282790
792286,282790
792297,282803
792298,282803
530158,20664
530159,20664
550125,40630
530172,20678
530173,20678
530174,20680
612651,103156
530180,20686
846913,337419
530185,20691
530186,20692
530189,20695
530190,20695
530191,20695
530192,20698
792338,282844
792339,282844
792340,282846
792341,282846
942933,433438
792343,282849
792344,282849
530201,20707
530202,20707
792351,282857
530210,20716
530211,20716
530212,20718
530213,20718
792362,282868
792365,282871
530223,20729
530224,20729
530225,20730
530226,20730
530228,20734
530229,20734
792377,282883
530236,20742
530237,20742
792382,282887
792383,282889
700043,190549
530256,20762
530257,20762
530258,20764
530259,20764
792405,282911
792406,282911
656356,146861
792410,282916
792415,282921
792416,282921
530277,20783
530278,20783
530279,20783
530280,20786
530281,20786
530284,20790
530285,20790
530286,20790
1005885,496390
530288,20794
530289,20794
530308,20814
530309,20814
530316,20822
530318,20824
530319,20824
530320,20824
530321,20827
530322,20827
530324,20830
530325,20830
530328,20834
530331,20837
700059,190565
700060,190565
530349,20855
530350,20855
530368,20874
792523,283029
530380,20886
792538,283044
792539,283045
530396,20900
792552,283058
530409,20915
530410,20915
530411,20915
530412,20918
530413,20918
792559,283065
656382,146888
530422,20928
792567,283073
792568,283073
792569,283073
656383,146888
792575,283081
792576,283082
792577,283081
530434,20940
792582,283088
530439,20945
530441,20947
530443,20949
530444,20950
792592,283098
792593,283098
792598,283104
792599,283104
530456,20961
787461,277967
792616,283122
792617,283122
530474,20980
530475,20980
792622,283128
530487,20993
530488,20993
530489,20993
530490,20996
530491,20997
530492,20997
792639,283145
530502,21008
530503,21008
792656,283162
792657,283162
792659,283165
530517,21023
530518,21023
530519,21023
530525,21031
530526,21031
792679,283185
792684,283190
792685,283190
792686,283190
530544,21050
530545,21050
530550,21056
530551,21056
792696,283201
530554,21060
530555,21060
530556,21060
792701,283207
530558,21064
530559,21064
792707,283213
792708,283213
792713,283219
792714,283219
530577,21083
530579,21085
530580,21085
530581,21085
792738,283244
792739,283245
792740,283245
792741,283245
792742,283248
792743,283248
530600,21106
530601,21106
530611,21117
530612,21117
530613,21117
743796,234302
707263,197769
530627,21133
637431,127937
792777,283283
530643,21149
530644,21149
530645,21149
792790,283296
792792,283298
792793,283299
530650,21156
530651,21156
530652,21156
969136,459641
792822,283328
530680,21186
530682,21188
530683,21189
530684,21189
792832,283338
792833,283338
530693,21199
530696,21202
530698,21204
530699,21204
530700,21206
