id_d, id_s
197317,97317
197318,97317
197319,97317
197322,97322
197323,97322
197326,97326
164562,64562
164563,64562
164564,64562
131797,31796
131798,31796
125504,25504
142116,42115
164571,64571
164572,64571
131805,31805
197345,97345
197346,97345
163963,63961
197350,97350
197351,97351
197352,97351
164586,64586
164591,64591
164592,64591
164593,64591
136177,36176
114814,14814
131837,31837
131838,31837
131843,31843
131844,31843
191276,91275
131854,31854
131855,31854
131856,31854
131859,31859
131860,31859
131861,31861
131862,31861
197402,97402
197403,97402
197405,97405
131870,31870
131871,31870
131872,31870
197409,97409
197410,97409
197411,97410
197412,97410
131885,31885
131890,31890
164663,64663
164664,64663
109364,9363
131901,31901
197450,97450
197451,97450
197452,97450
116779,16779
164690,64689
197459,97459
197460,97459
147598,47597
164698,64698
164699,64698
164700,64700
164701,64700
131936,31936
131937,31936
131938,31936
116974,16974
134238,34237
158525,58525
197489,97489
197490,97489
165881,65880
164734,64734
197505,97505
114838,14838
164744,64744
164745,64744
159335,59335
150606,50606
153069,53068
109379,9379
131988,31988
131989,31988
164762,64762
164763,64762
197532,97532
197533,97532
197538,97538
197539,97538
197541,97541
197542,97541
132014,32014
197555,97555
197556,97555
197557,97555
132024,32024
146243,46243
197564,97564
197565,97564
164000,64000
164001,64000
197577,97577
197578,97577
174925,74925
197587,97587
197588,97587
197589,97587
195345,95344
164837,64837
164838,64837
132071,32071
164840,64840
164841,64840
132076,32076
132077,32076
132078,32076
132079,32078
197616,97616
132082,32082
185623,85623
132087,32087
132088,32087
132089,32089
132090,32089
164861,64861
164873,64873
191319,91318
132113,32113
132114,32113
132116,32116
196782,96781
197656,97656
197657,97656
164890,64890
164891,64890
174938,74937
164897,64897
174939,74939
197669,97669
197670,97669
197671,97669
131250,31250
132143,32143
131251,31250
132148,32148
178981,78981
197687,97687
197692,97692
164930,64930
164931,64930
164932,64930
132165,32165
132170,32170
132171,32170
164940,64938
103949,3949
158563,58563
164948,64948
164949,64948
177891,77890
158564,58563
164957,64957
164958,64957
132197,32197
132198,32197
132204,32204
132205,32204
178983,78981
132218,32218
132219,32218
197756,97756
164989,64989
164990,64990
113740,13738
132230,32230
132231,32230
172437,72436
125804,25804
197770,97770
197771,97771
197772,97771
165006,65006
165007,65006
165008,65008
165009,65008
165010,65008
132244,32244
132246,32246
191343,91343
197792,97792
197793,97792
132262,32262
132267,32267
132268,32267
132269,32267
132278,32278
132279,32279
132280,32279
132281,32279
165062,65062
132297,32297
197834,97833
132299,32299
132300,32299
165069,65069
197843,97843
132308,32307
132309,32307
132312,32312
197849,97849
197850,97849
114895,14895
109434,9434
132318,32318
132319,32318
197856,97856
197858,97858
109435,9434
165092,65092
165093,65092
165094,65092
197865,97865
197866,97865
132335,32335
165105,65105
197874,97874
197875,97874
197876,97874
142206,42206
165113,65113
165114,65114
165115,65114
197885,97885
197886,97885
197887,97885
197889,97889
197890,97889
197892,97892
197893,97893
132360,32360
132361,32360
165131,65131
132369,32369
125523,25522
158595,58595
180441,80441
158596,58595
197914,97913
132379,32379
197916,97916
158597,58595
197920,97920
153136,53136
197926,97926
165161,65161
138967,38966
197933,97933
197945,97945
136757,36757
165184,65184
165185,65184
191371,91370
197957,97957
197958,97957
197959,97957
144074,44074
120376,20375
132440,32440
132441,32440
165213,65213
165214,65213
165215,65213
197984,97984
197985,97984
197989,97989
165222,65222
132456,32456
132457,32456
165229,65229
165230,65229
196840,96840
132468,32468
132469,32468
165238,65238
165239,65238
132473,32473
132474,32473
132475,32473
132477,32477
198016,98016
198017,98016
198018,98016
165257,65257
198026,98025
198031,98031
198032,98031
198035,98035
198036,98035
198037,98035
132511,32511
131312,31312
132515,32515
132516,32515
131313,31312
165289,65289
165290,65289
164082,64082
165297,65297
165298,65297
132531,32531
198068,98068
198069,98068
131316,31316
165307,65307
147701,47699
165312,65311
165313,65313
165314,65313
198085,98085
198086,98086
165323,65323
198093,98093
132558,32558
132559,32558
132560,32560
132561,32560
132562,32560
153166,53166
198104,98104
153167,53166
165340,65340
165341,65340
165342,65340
132577,32577
132578,32577
132579,32577
165349,65349
198118,98118
198119,98118
198120,98118
165355,65355
185938,85938
165358,65358
156082,56081
198128,98128
198129,98128
185939,85938
132602,32602
132603,32602
198144,98144
198145,98145
132610,32610
165379,65378
132615,32615
132616,32615
132619,32619
132620,32619
132621,32619
198158,98158
165394,65394
165395,65394
165418,65418
165419,65418
165422,65422
180488,80488
132659,32659
169566,69564
132662,32662
132663,32662
132664,32662
165433,65433
165434,65433
165435,65433
198208,98208
198209,98208
165442,65442
165443,65442
123351,23351
132680,32680
132681,32681
132682,32681
114957,14957
165460,65460
132693,32693
165462,65462
165463,65462
165464,65462
198243,98243
132717,32717
198254,98253
132722,32722
147732,47732
165498,65497
104042,4042
198275,98275
165508,65508
165509,65508
132745,32745
198288,98288
198290,98290
198291,98290
132762,32762
165535,65535
165536,65535
100001,0
100002,0
132771,32771
132772,32771
132773,32771
165545,65545
165546,65545
165547,65545
100012,12
100013,12
132791,32791
132792,32791
100025,25
198333,98333
198334,98333
100031,29
156089,56087
100038,38
100039,38
120439,20439
100045,45
100046,45
100047,45
198357,98357
198358,98357
100055,55
100056,55
132825,32824
100062,62
132835,32835
132836,32835
100069,69
100070,69
118992,18991
100077,77
100078,77
100079,77
165616,65616
165617,65616
165618,65616
132852,32852
100088,88
100089,88
100090,88
165630,65630
165631,65630
198400,98400
198401,98400
198402,98400
196907,96907
100101,101
132870,32870
125911,25910
198412,98412
198413,98412
132886,32886
132887,32886
165657,65657
165658,65657
165659,65657
100125,125
165662,65661
198439,98439
198440,98440
198441,98439
132915,32915
100151,151
100152,151
100153,152
147766,47766
165703,65703
165705,65705
198474,98474
198475,98474
198476,98474
198477,98476
120461,20461
165716,65716
120462,20461
198486,98486
198487,98486
198488,98486
100185,184
100186,186
100187,186
132956,32956
132957,32956
198496,98496
198497,98496
147771,47770
165732,65732
169188,69187
100200,200
100201,200
165738,65738
165739,65738
165740,65738
165743,65743
165744,65743
165745,65743
198514,98514
198515,98514
165748,65748
165749,65748
165750,65748
100217,217
100218,217
100219,217
100225,225
100226,226
125931,25930
165764,65764
165765,65764
198534,98534
198535,98534
100234,234
153239,53239
165776,65776
153240,53239
198546,98546
198547,98546
198548,98546
133013,33012
133016,33016
198553,98553
133018,33018
179010,79008
165792,65792
165793,65792
165794,65792
133030,33030
165799,65798
165800,65798
196935,96934
133036,33036
133037,33036
133038,33036
198581,98581
198582,98581
133047,33046
100281,281
165819,65819
165820,65819
100288,288
165825,65825
165826,65825
133062,33062
133063,33062
133064,33062
165837,65837
165838,65837
165839,65837
158712,58712
100312,312
100313,312
165852,65852
133086,33086
133087,33087
133088,33087
100323,323
100324,324
100325,324
133094,33094
133095,33094
133096,33096
158716,58716
198634,98634
198635,98634
114636,14636
198638,98638
198639,98638
133104,33102
100337,337
100338,337
100339,337
198648,98648
198649,98648
100346,346
100347,346
100352,352
198657,98657
198658,98657
100355,355
100356,355
100357,355
158721,58720
198666,98666
198667,98666
198670,98670
100369,369
100370,369
198676,98676
198677,98676
198678,98676
198681,98681
198682,98681
100380,380
175109,75108
165923,65923
165924,65923
100390,390
186033,86032
133161,33161
142343,42343
100396,396
100397,396
133167,33167
133168,33167
165938,65938
100403,403
100404,402
133173,33173
133174,33173
165945,65945
133178,33178
193200,93200
198717,98717
198718,98717
133187,33187
165959,65959
165960,65959
198729,98729
198730,98729
198731,98729
133198,33198
100431,431
100432,431
198741,98741
198742,98742
198743,98741
165979,65979
186042,86042
165984,65984
142352,42352
133223,33223
133224,33223
166003,66003
166004,66003
198775,98775
198778,98778
133244,33244
133245,33244
133249,33249
133250,33249
133253,33253
100487,487
100488,487
100489,487
102639,2637
198800,98800
125976,25976
166036,66036
100501,501
166039,66039
166040,66039
166041,66039
157196,57196
133283,33283
174376,74376
198827,98827
198828,98827
100525,524
133295,33295
133296,33295
100529,529
100530,529
100531,529
166072,66072
166073,66072
166074,66072
198843,98843
198844,98843
166077,66077
166078,66077
166079,66077
198852,98852
198853,98852
198854,98852
175137,75137
100553,553
100554,553
198859,98859
166092,66092
166093,66092
100564,564
100565,564
100566,564
166105,66105
166106,66105
166107,66105
195390,95390
166114,66114
115067,15066
133351,33351
133352,33351
198889,98889
133357,33357
133358,33357
133359,33357
133362,33362
133363,33362
100596,594
175145,75145
139741,39740
100607,607
100608,607
198920,98920
198921,98920
166157,66157
133394,33394
149562,49562
133396,33394
186073,86073
133401,33401
133402,33401
166175,66175
166176,66175
133409,33409
198946,98946
198947,98947
198948,98947
198949,98947
166184,66184
166185,66184
166186,66184
115079,15079
133420,33420
133421,33420
198958,98958
198959,98958
100656,655
115080,15079
142387,42386
115081,15079
109620,9620
198970,98969
100675,675
100676,675
142390,42390
166521,66521
142391,42390
133452,33452
100689,689
198995,98995
198996,98995
133461,33461
133462,33461
133463,33461
188845,88843
100698,698
199003,99003
199004,99003
199005,99003
166239,66239
166240,66239
199009,99009
100706,706
100707,706
100708,706
166246,66246
166248,66248
199018,99018
199019,99018
166255,66255
166256,66255
166257,66255
199026,99026
199027,99026
180693,80692
100731,731
100732,731
100739,739
100740,739
166278,66278
166279,66278
166280,66278
199050,99050
199051,99050
199052,99050
100757,757
100758,757
166297,66297
166298,66297
136943,36943
166300,66300
166301,66300
199070,99070
133536,33536
166305,66305
166306,66305
166307,66305
100775,775
100776,776
100777,776
100778,776
199083,99081
133548,33548
199085,99085
100785,785
133554,33554
133555,33554
133556,33554
133561,33561
133562,33561
100796,796
100797,796
100798,798
133569,33569
166338,66338
166339,66338
133574,33574
153335,53334
199116,99116
199117,99116
199118,99118
199119,99118
100817,817
155024,55023
178249,78249
100825,825
166375,66375
100841,841
199146,99146
133611,33611
133612,33611
133613,33611
133615,33615
133616,33615
133617,33615
133621,33621
136476,36476
147881,47881
131498,31498
100862,862
100863,862
133633,33633
133634,33633
133635,33633
199173,99173
199174,99173
199175,99173
100873,873
100874,873
100876,876
166413,66412
166414,66412
166415,66415
199184,99184
100881,880
100883,883
199188,99187
166421,66421
100886,886
100887,886
100891,891
100892,891
166429,66429
133662,33661
180656,80656
100898,898
166437,66437
100902,902
100903,902
186119,86117
166444,66444
133677,33677
133678,33677
100911,911
100912,911
166457,66457
199226,99225
100924,924
100925,924
100926,926
100927,926
100932,932
147894,47893
105927,5927
166472,66472
166473,66472
166476,66476
166477,66476
166479,66479
166480,66479
166481,66479
166482,66481
100947,945
100949,949
100950,949
100951,949
133722,33722
100960,960
147899,47899
100965,965
100966,965
120594,20594
199280,99280
120595,20594
166517,66517
166518,66517
133752,33752
133753,33752
100986,986
100987,986
166524,66524
166525,66524
133758,33758
100991,991
100992,991
100993,991
100994,993
133764,33764
133765,33764
166534,66533
166535,66533
166537,66537
166538,66537
186135,86134
166540,66540
199310,99310
175213,75212
166544,66544
166545,66544
109678,9678
133784,33784
199321,99321
199322,99321
199323,99321
166558,66558
166559,66558
101024,1024
101025,1024
101026,1024
188564,88563
101028,1028
131527,31526
166572,66572
166573,66572
166574,66572
186141,86139
199345,99345
199346,99345
133811,33810
166582,66582
101052,1052
101053,1052
199358,99357
199359,99357
133825,33825
133826,33825
196495,96495
133829,33829
169761,69761
133833,33833
133834,33833
166603,66603
166604,66603
169762,69761
150668,50668
169763,69763
166612,66612
166613,66612
166614,66614
166615,66614
101082,1082
101083,1082
101086,1086
166623,66623
166624,66623
166625,66623
101094,1094
199407,99407
199408,99407
199409,99407
133874,33874
133875,33874
101108,1108
101109,1108
157216,57215
122864,22863
133884,33884
199423,99423
101120,1120
175232,75232
199426,99426
175233,75232
108432,8430
133901,33901
133902,33901
133903,33903
133904,33903
101137,1137
101138,1137
101139,1138
133909,33909
133910,33909
199449,99449
133914,33914
133915,33914
101148,1148
199453,99453
166689,66689
166696,66696
126087,26087
133934,33934
166707,66707
166708,66708
199477,99477
199478,99477
109705,9705
133944,33944
133945,33944
101179,1179
109706,9705
109707,9705
101188,1187
101189,1188
101190,1188
199495,99495
104247,4247
164322,64322
101198,1198
199504,99504
199505,99505
199506,99504
164323,64322
199508,99508
101207,1207
166745,66745
166746,66745
166747,66745
199517,99517
199518,99517
101215,1215
101216,1215
199523,99523
199524,99523
199525,99525
133990,33990
133991,33990
199530,99530
199531,99530
134003,34003
134004,34003
126100,26099
195410,95409
101245,1245
134015,34015
180715,80715
166792,66792
166793,66792
134028,34028
134029,34028
101263,1263
199568,99567
199569,99567
199571,99571
188864,88864
101272,1272
101273,1273
199581,99581
134047,34047
134048,34048
199585,99585
166819,66819
166820,66819
166821,66819
134054,34054
134055,34054
166824,66823
166831,66831
199600,99600
199601,99600
166835,66835
166836,66835
187774,87774
199606,99605
199607,99605
199608,99607
197108,97108
199610,99610
199611,99610
199612,99610
134078,34078
199615,99615
199616,99615
199617,99615
147958,47957
168255,68254
166859,66859
166860,66859
166861,66861
166862,66861
134095,34095
134096,34095
187775,87774
101332,1332
101333,1332
199638,99636
199639,99639
199640,99639
166877,66877
166878,66877
134111,34111
134112,34111
134113,34113
134115,34115
101349,1349
134121,34121
134122,34121
134128,34128
199667,99667
101364,1363
166903,66903
134136,34136
134137,34136
101374,1374
180736,80736
199684,99684
166917,66917
166918,66917
134154,34154
134155,34154
164355,64355
134166,34166
134167,34166
101400,1400
101401,1400
199708,99708
199709,99708
199714,99714
199715,99714
199716,99714
101425,1425
101426,1425
101427,1427
101428,1427
166971,66971
166972,66971
186208,86208
101442,1442
101443,1442
134212,34212
134213,34212
134214,34212
186209,86208
166990,66990
166991,66990
101458,1458
167000,67000
167001,67000
101466,1466
101467,1466
134237,34237
199774,99774
169829,69828
115216,15216
199778,99778
199779,99778
134258,34258
134259,34258
101494,1494
167033,67033
167034,67033
167036,67036
167037,67036
174819,74819
167039,67039
199808,99808
199809,99808
134274,34274
134275,34274
199813,99813
199814,99813
199815,99813
101514,1514
101515,1514
167052,67051
167053,67051
120685,20685
118299,18297
120686,20685
167071,67071
167072,67071
169840,69840
108479,8478
169841,69840
101544,1544
101545,1544
101546,1544
167084,67084
101549,1549
101553,1553
134324,34324
101557,1557
134329,34329
153461,53461
167105,67105
167106,67105
167107,67105
120694,20693
148001,48001
134344,34343
158924,58923
134347,34347
199884,99884
199885,99884
199886,99884
175309,75309
101584,1584
169848,69848
101590,1590
101591,1590
101592,1590
199897,99897
167131,67131
199900,99900
167134,67134
134367,34367
134368,34367
167137,67137
167138,67137
115238,15238
199910,99910
199911,99910
167144,67144
167145,67145
167146,67146
167147,67146
167152,67152
167153,67152
134386,34386
199930,99930
199931,99930
199932,99930
101631,1631
199936,99935
199937,99935
167170,67170
167171,67170
199940,99940
199941,99940
167174,67173
167175,67173
134411,34411
134418,34418
134419,34418
199960,99960
199961,99961
199962,99961
199963,99963
167196,67196
126170,26170
199966,99966
199976,99976
199977,99976
134442,34442
134443,34442
199980,99980
199981,99981
199982,99981
167216,67216
167217,67217
148506,48506
134451,34450
199988,99988
199989,99988
199991,99991
134457,34457
121228,21228
101696,1696
101697,1696
101698,1696
167235,67235
167236,67235
167237,67235
134471,34471
134472,34471
167241,67239
101710,1710
101711,1710
134480,34480
134481,34480
134487,34487
134488,34487
142564,42564
104335,4335
167260,67260
167261,67260
167270,67270
167271,67270
101740,1740
120722,20722
134513,34513
134514,34513
134515,34513
101749,1749
101750,1749
167287,67286
167288,67288
167289,67289
167290,67288
101756,1756
101757,1756
148032,48032
197185,97183
101769,1769
101772,1772
167309,67309
101774,1772
101776,1776
169880,69880
101778,1776
101781,1781
101782,1781
137113,37112
134556,34556
134557,34556
167330,67330
167331,67330
167332,67330
167339,67339
167340,67340
167341,67340
167345,67345
167346,67345
167347,67347
167348,67347
167349,67347
134583,34583
101816,1816
101817,1816
101818,1816
134588,34588
167357,67357
167358,67357
134591,34589
182336,82336
105957,5955
134605,34605
134606,34605
187792,87791
134612,34612
134613,34612
134614,34614
119051,19051
134617,34617
134618,34617
101851,1851
101852,1852
101853,1852
167391,67391
167392,67391
115280,15280
101859,1859
153510,53509
182337,82336
167399,67399
167400,67399
167401,67399
153511,53509
163692,63692
134642,34642
134643,34642
134644,34642
134650,34650
167421,67421
167422,67421
134655,34655
191744,91742
134668,34668
134669,34668
134670,34669
134672,34672
167446,67446
101911,1911
101912,1911
101913,1913
101914,1913
101915,1913
101916,1916
101917,1916
101918,1916
101921,1921
101922,1921
105960,5958
191751,91751
134701,34701
134702,34701
101935,1934
101936,1936
101937,1936
160517,60516
134709,34708
134710,34710
134711,34710
165973,65973
101951,1951
101952,1951
134721,34721
101954,1954
134724,34724
134725,34724
134726,34724
101960,1960
167497,67496
167498,67496
109837,9837
167507,67507
167508,67507
109838,9837
134742,34742
101983,1983
101984,1983
101985,1985
167522,67522
167523,67522
180838,80838
167527,67527
167528,67527
167531,67531
167532,67531
134779,34779
134780,34779
102024,2024
134794,34794
134797,34797
134798,34797
197229,97228
102032,2030
153539,53539
134805,34805
134806,34805
144033,44033
134814,34814
134815,34814
134821,34821
167591,67591
167592,67591
167593,67593
102064,2064
102067,2067
102068,2067
167612,67612
167613,67612
167614,67612
134847,34847
134849,34849
134850,34849
120779,20779
167621,67621
167622,67621
167625,67625
167626,67625
120781,20779
134870,34870
102105,2105
134880,34880
159014,59014
167654,67654
159015,59014
167660,67660
167661,67660
167662,67660
167663,67663
167664,67663
102131,2131
167670,67670
102140,2140
102141,2140
167681,67681
167682,67681
102148,2148
102149,2148
167689,67689
167690,67689
167691,67691
167692,67691
167693,67691
134926,34926
167695,67695
167696,67695
167697,67695
167698,67698
102163,2163
102164,2163
102165,2165
167703,67703
167704,67703
167705,67703
102171,2171
102172,2171
197253,97252
134946,34946
167715,67715
167719,67719
167720,67719
102185,2184
134954,34954
134955,34954
134956,34954
167725,67723
140885,40884
134959,34959
134960,34959
134961,34961
134962,34962
134963,34962
167732,67732
167733,67732
138703,38703
154747,54747
167744,67744
134978,34978
134980,34980
134981,34980
102216,2216
102217,2216
134987,34987
134988,34987
134989,34987
197261,97261
102228,2228
102229,2228
186340,86340
102234,2234
131727,31727
102236,2234
167776,67776
167780,67780
102245,2245
167782,67780
135018,35018
135019,35018
167789,67789
167790,67789
167796,67796
167798,67798
167799,67798
167800,67798
131732,31731
167809,67809
102274,2273
167816,67816
167817,67817
102282,2281
102283,2281
102285,2285
102286,2285
135056,35056
135057,35056
135058,35056
148747,48746
135066,35066
135067,35066
102305,2305
102310,2310
167851,67851
135084,35084
137202,37201
135086,35084
137203,37201
102330,2330
135101,35101
153589,53589
131744,31742
102340,2340
167877,67877
167878,67877
167879,67877
167885,67885
102350,2350
102351,2350
169976,69976
135126,35126
135127,35126
135128,35126
167897,67897
102365,2365
102366,2365
135135,35135
167907,67907
102372,2372
102373,2372
167915,67915
195448,95448
167925,67925
167926,67925
131753,31753
175444,75444
167930,67930
131754,31753
175445,75444
102401,2401
102402,2401
131755,31753
135173,35173
153068,53068
180909,80909
167954,67954
167955,67954
180910,80909
128998,28997
167969,67969
102440,2440
102441,2440
102443,2443
102444,2443
167982,67982
167983,67982
167984,67982
135217,35217
135224,35224
167996,67996
167997,67996
167998,67996
102468,2468
102469,2468
168007,68007
168008,68007
102474,2474
102475,2475
102476,2475
191842,91842
135254,35254
135255,35254
135256,35254
102491,2491
102492,2491
168035,68035
168036,68035
168037,68035
112526,12526
102516,2516
102517,2516
102518,2516
135288,35288
135289,35288
168059,68059
135295,35295
148160,48160
168066,68066
135299,35299
135300,35299
135109,35109
135311,35311
168080,68080
168081,68080
168082,68080
102550,2550
102551,2550
102552,2550
168089,68089
168090,68089
188907,88907
168096,68096
135329,35329
102562,2562
102563,2563
186396,86396
191858,91858
168110,68110
168111,68110
191859,91858
102580,2580
135356,35356
102589,2589
168126,68125
168127,68125
135367,35367
135368,35367
168140,68140
135382,35382
135383,35382
168155,68155
168156,68155
135391,35391
153993,53993
135393,35393
135394,35394
135395,35393
168164,68163
168165,68163
135399,35399
135400,35399
135401,35399
135402,35402
184545,84545
168172,68172
102637,2637
168174,68174
168175,68174
168178,68178
168179,68178
168180,68178
168183,68183
135416,35416
131796,31796
168186,68186
168187,68186
168188,68187
135423,35423
135424,35423
102661,2661
102662,2662
102663,2662
120876,20876
168202,68201
168203,68202
102669,2669
102670,2669
168207,68207
168208,68208
168209,68208
102688,2688
135459,35459
102692,2692
102693,2692
168231,68231
168232,68231
168233,68231
164573,64571
135473,35473
135474,35473
135475,35473
168244,68244
168245,68244
168248,68248
168249,68248
168254,68254
135487,35487
135488,35487
168257,68257
168258,68257
168259,68257
168261,68261
168262,68261
168263,68261
153655,53655
135500,35500
135501,35500
135506,35506
197347,97345
168276,68276
102745,2745
135521,35521
135522,35521
102755,2755
102756,2755
168293,68293
168294,68293
168295,68293
168296,68294
168300,68300
168301,68300
168302,68300
102776,2776
135545,35545
135546,35545
135547,35547
102780,2780
102785,2785
102786,2785
168324,68324
168325,68325
168326,68325
168328,68328
168329,68328
168332,68332
102800,2800
102801,2800
102802,2800
120899,20899
168343,68343
151817,51817
137285,37285
102816,2816
135585,35585
135586,35585
135587,35585
102820,2819
102824,2824
102832,2832
168370,68370
102836,2836
102837,2836
135606,35606
135607,35606
135609,35609
135611,35611
135617,35617
135618,35617
102855,2855
102856,2855
147454,47454
168394,68394
160207,60206
135632,35632
135633,35632
126372,26372
104527,4527
168412,68412
168413,68412
135647,35647
135648,35647
135651,35651
168420,68420
148220,48219
148221,48219
168432,68432
170068,70068
135676,35676
170069,70068
102912,2912
102913,2912
102914,2912
135683,35681
146241,46240
135689,35689
102922,2921
168462,68462
168463,68462
135698,35698
135699,35698
142767,42767
135714,35714
135715,35714
135716,35714
168485,68483
168491,68491
168492,68491
186461,86461
168498,68498
168499,68498
150731,50731
110889,10889
135744,35744
102984,2984
110007,10006
102991,2991
126392,26391
126393,26391
168541,68541
135774,35774
135775,35774
103008,3008
164624,64624
103010,3008
135779,35779
170086,70086
170087,70086
103023,3023
103024,3024
103025,3024
181011,81011
159166,59166
168567,68567
168575,68575
168576,68575
168577,68575
168578,68576
168581,68581
168582,68581
137325,37324
103057,3057
103058,3057
168596,68596
168597,68596
168598,68598
168599,68598
137327,37326
168606,68606
168607,68606
137328,37328
135844,35844
168615,68615
168616,68615
168617,68615
168618,68617
103083,3083
135852,35851
135853,35851
168623,68623
168624,68623
168625,68623
135862,35862
135863,35862
135865,35865
135866,35865
175564,75564
135882,35882
135883,35882
135884,35882
135885,35884
103118,3118
103119,3118
166012,66012
135897,35897
126415,26414
103134,3134
103135,3134
168672,68672
168676,68676
168677,68676
168678,68676
135917,35917
135918,35917
168688,68688
168689,68688
168690,68688
113639,13639
135930,35930
103165,3165
103166,3165
135935,35934
135936,35935
135937,35935
126422,26422
168714,68714
181037,81035
103185,3185
103186,3185
103188,3188
103189,3188
103190,3188
103191,3191
103192,3191
135967,35967
103200,3200
185655,85655
120966,20966
135976,35976
126428,26428
168746,68746
168748,68748
168749,68749
103214,3214
103215,3214
103216,3214
135987,35987
135988,35987
103227,3227
103228,3227
168765,68765
168766,68765
181045,81045
110048,10048
168771,68771
181046,81045
175585,75583
168777,68777
168778,68777
168779,68777
168783,68783
168784,68783
168785,68783
103251,3251
121280,21280
103255,3255
103256,3255
103262,3262
136037,36037
136038,36037
136039,36037
168808,68808
168809,68808
136045,36045
136046,36045
103279,3279
103280,3279
103284,3284
103285,3284
168822,68822
168823,68822
148287,48287
168834,68834
168835,68834
168836,68836
168837,68836
168838,68836
103303,3302
103304,3302
175596,75596
122373,22371
175597,75596
103323,3323
103324,3323
103325,3323
103328,3328
103330,3330
103331,3330
103332,3330
136101,36101
186524,86523
103342,3342
103343,3342
136113,36113
136115,36115
136123,36123
136124,36124
136125,36123
137376,37376
168900,68900
168901,68900
168908,68908
168909,68908
103374,3374
168911,68911
103376,3376
168913,68911
136146,36146
170147,70146
103387,3387
103388,3387
103389,3389
136158,36158
136161,36161
164689,64689
168937,68937
136174,36174
186753,86753
168945,68944
103410,3409
103411,3409
136183,36183
125650,25650
103421,3421
168959,68959
103425,3425
136198,36198
126465,26465
136200,36198
103433,3433
168970,68969
103440,3440
103441,3440
103442,3442
103443,3442
168984,68984
131930,31930
168991,68991
168992,68991
186544,86544
131931,31930
103468,3468
103469,3468
