1574505,1
1071972,1
3070719,1
5496394,1
7121015,1
6733154,1
5436281,1
9736506,1
5916530,1
5786164,1
7831256,1
5411751,1
4916617,1
9716761,1
2636249,1
4310952,1
7920915,1
1361282,1
7036161,1
8357442,1
7565700,1
9464953,1
2356328,1
4251332,1
7881500,1
2402792,1
1151486,1
6211339,1
6414342,1
2109287,1
4382796,1
1497559,1
5904889,1
3107475,1
6257220,1
7206218,1
7207254,1
6166881,1
2272145,1
4247564,1
5011744,1
7459548,1
3183601,1
3791955,1
6880104,1
7802492,1
7855789,1
5255675,1
7091428,1
1840792,1
5613337,1
1092878,1
5926656,1
2116721,1
4608507,1
9359498,1
8603220,1
7652466,1
3701553,1
9987751,1
7951942,1
6960960,1
7336238,1
5810843,1
4416416,1
4277738,1
9796356,1
6039950,1
4019459,1
8339447,1
2469397,1
4645188,1
3744792,1
2150857,1
2786953,1
2190422,1
6062034,1
8520083,1
5200111,1
4770393,1
1591092,1
5207219,1
5864812,1
3016121,1
3396659,1
8455822,1
5247532,1
3957734,1
4329110,1
2838061,1
4834527,1
3084696,1
6810041,1
8105386,1
9666072,1
2220083,1
8855122,1
2820748,1
2020714,1
5563627,1
2868344,1
5506597,1
5959861,1
5367458,1
2667494,1
5476190,1
1272037,1
9677061,1
9712068,1
2851474,1
9641227,1
5111308,1
4655229,1
9091873,1
7598626,1
3829247,1
1678441,1
1230682,1
2823845,1
9736274,1
9186613,1
7058429,1
2633138,1
9447615,1
9930845,1
1206737,1
4642642,1
1742276,1
2002498,1
8166783,1
1756141,1
6001655,1
8127366,1
7484150,1
5431766,1
1944981,1
4238086,1
5488161,1
8169005,1
9014337,1
2566873,1
3445053,1
4754989,1
5201635,1
7314818,1
5271879,1
5756420,1
7358841,1
7489159,1
3984982,1
6171102,1
1900367,1
7238820,1
1676339,1
3896528,1
9112654,1
3977695,1
8357483,1
3463695,1
7560516,1
9605953,1
2408079,1
1378386,1
8861495,1
4731669,1
2437347,1
7587835,1
2627805,1
5979280,1
1203076,1
7937134,1
3148586,1
5173438,1
4637595,1
2653778,1
4235280,1
4457464,1
5893421,1
7440908,1
8577210,1
8499959,1
9213085,1
3193923,1
7548513,1
8038661,1
7331487,1
5959566,1
4259815,1
9926029,1
5591104,1
1031338,1
1824555,1
7408977,1
8246875,1
2324419,1
8715912,1
1729236,1
5887199,1
7113588,1
4228530,1
1870695,1
9580882,1
7467092,1
2792562,1
4572897,1
1319660,1
7125203,1
1166721,1
7868920,1
2932788,1
1961472,1
2200346,1
3196976,1
1762181,1
1649927,1
5529202,1
7952867,1
5006648,1
9796276,1
3700668,1
7382712,1
5824808,1
9785359,1
9580458,1
5700372,1
7934210,1
4826042,1
2548909,1
2142005,1
6963319,1
4542495,1
9346708,1
4092492,1
4613390,1
4449122,1
8699760,1
9968828,1
9069347,1
8222097,1
9929084,1
5709515,1
2927339,1
4158387,1
4129567,1
9379186,1
8031349,1
6679147,1
5731447,1
3870062,1
6406036,1
5051710,1
1208811,1
5291086,1
8192960,1
1822095,1
5367227,1
4358331,1
2282994,1
5089154,1
5694048,1
7599430,1
9437051,1
6967302,1
6035248,1
8102607,1
2449376,1
5285254,1
9912203,1
4932280,1
7230030,1
5242740,1
7291322,1
8819966,1
7585364,1
1664150,1
9907007,1
6033240,1
3635783,1
8317029,1
7479153,1
4410527,1
6791545,1
5355329,1
3498833,1
8881199,1
8617291,1
8340092,1
4778793,1
2463256,1
8338734,1
1556841,1
2550588,1
7174150,1
7439403,1
5610541,1
6104919,1
2972831,1
7466406,1
5879128,1
3036838,1
8607422,1
1476875,1
3140124,1
9276527,1
8516860,1
3645035,1
6423304,1
1070628,1
1076348,1
3726676,1
9740432,1
3318715,1
1198407,1
6328586,1
2661231,1
7513627,1
5576486,1
4492336,1
7020330,1
7217412,1
5385344,1
3656741,1
1183410,1
3309868,1
1542442,1
4255001,1
4072116,1
5096011,1
8952024,1
1944545,1
8692590,1
4755075,1
7600994,1
9368723,1
7597329,1
6629763,1
7988910,1
2964040,1
6418030,1
2736367,1
8177773,1
3102389,1
3387615,1
8007328,1
7629209,1
4968193,1
8297683,1
3146313,1
4755233,1
6078314,1
9722711,1
5600290,1
6510941,1
5425164,1
1143650,1
1122334,1
8573561,1
9345136,1
4552630,1
8953572,1
3313805,1
6700264,1
3118760,1
6627910,1
8820465,1
7022191,1
7512191,1
8954956,1
4475135,1
5761607,1
9202340,1
3495556,1
1909211,1
1852678,1
5570657,1
7449783,1
1251670,1
3049166,1
9889691,1
9243464,1
1444861,1
1522824,1
2745678,1
2147127,1
4700264,1
6596046,1
8788984,1
7121622,1
4624001,1
2099611,1
7059774,1
1146010,1
8595847,1
5568730,1
7717885,1
8447607,1
2064026,1
6942391,1
4015801,1
6073702,1
8462928,1
4825511,1
7738609,1
2161316,1
2966475,1
6706541,1
5427976,1
8039809,1
4930173,1
1440256,1
4689227,1
6365694,1
9190828,1
5066558,1
5336047,1
9889385,1
1405838,1
7994523,1
7594617,1
7038525,1
7028484,1
4457418,1
6915453,1
3308804,1
8906841,1
7581015,1
7123203,1
2950097,1
2147536,1
6683080,1
5441554,1
5752234,1
8495324,1
2687956,1
1405680,1
8221617,1
1940448,1
9265381,1
1427555,1
6558362,1
1619478,1
3122464,1
4213697,1
1917987,1
9705556,1
7189638,1
7559950,1
2424300,1
6287204,1
9801883,1
8240228,1
2037277,1
4191105,1
9942168,1
7874927,1
8056396,1
6561798,1
6678382,1
5716883,1
5069242,1
9496934,1
2150292,1
9062282,1
3331266,1
6289988,1
5746171,1
4042693,1
5580477,1
3597508,1
4005058,1
2955574,1
1447851,1
4124190,1
8495702,1
5541394,1
1932714,1
7779512,1
8080888,1
9149877,1
6933269,1
4149345,1
9277540,1
5338641,1
2908359,1
6331720,1
4555168,1
5577704,1
9219225,1
3497152,1
6301412,1
6335639,1
3510495,1
2326699,1
6235940,1
8492382,1
3160699,1
9053652,1
7820986,1
1517540,1
9084176,1
7254568,1
6781168,1
7100818,1
6004431,1
1010805,1
2239085,1
7390713,1
6117907,1
3917210,1
3298980,1
3418689,1
1293956,1
7086020,1
6202968,1
8855238,1
8836960,1
5854747,1
7126109,1
3445673,1
8168135,1
5963322,1
2864774,1
8080174,1
7131857,1
4422025,1
8604923,1
9723592,1
4659163,1
4008579,1
6570341,1
9691194,1
4828491,1
2085419,1
5633710,1
7317569,1
9476277,1
6214403,1
1855470,1
9536915,1
7183640,1
5262112,1
7426290,1
6949461,1
3789015,1
5844489,1
6633158,1
8504790,1
8293202,1
4534880,1
7035880,1
1419703,1
6160598,1
4954485,1
6598541,1
4526003,1
9955185,1
5631051,1
9226029,1
3078957,1
1558645,1
7664379,1
7183030,1
7622273,1
6186393,1
8343021,1
8887941,1
7361439,1
2829418,1
4386619,1
4070237,1
1967759,1
4017143,1
8869428,1
9577484,1
1868759,1
6899734,1
9234101,1
1528045,1
1658973,1
9994572,1
4190017,1
8521651,1
3561853,1
6484707,1
1094372,1
9672357,1
1519602,1
5135252,1
7234552,1
5952098,1
1860130,1
1879505,1
2472425,1
3869122,1
7421153,1
3784027,1
7022288,1
9669910,1
3129587,1
2453203,1
6523755,1
8381910,1
8224399,1
7828127,1
7150357,1
3311521,1
4737503,1
6243453,1
4663131,1
8221834,1
6080580,1
2751332,1
6856717,1
3395848,1
1480943,1
2431683,1
8536382,1
3712580,1
8836482,1
1700760,1
9935866,1
9032985,1
1880762,1
1982416,1
2564228,1
4052912,1
1911827,1
7602872,1
5783459,1
9588618,1
8770022,1
8479881,1
7653357,1
5299234,1
8038346,1
7048051,1
5218371,1
4124525,1
7163750,1
4089122,1
6558784,1
9576350,1
7930730,1
5947374,1
9874576,1
1535529,1
1122405,1
4043328,1
9557052,1
6396293,1
7090319,1
8056939,1
5134565,1
6297740,1
9297461,1
5932760,1
9216758,1
8566412,1
6861886,1
4524306,1
7053086,1
8268144,1
5304318,1
7569519,1
7314964,1
5786211,1
3161515,1
1026124,1
4213943,1
1834210,1
4590639,1
9813282,1
4229594,1
7874849,1
5241352,1
8245218,1
2823916,1
7952493,1
7937668,1
