"Proceedings of the 12th annual ACM international conference  &hellip;,",1
"ACM Transactions on Database Systems,",1
Proceedings of the ACM-SIGMOD International Conference on ,1
Submitted for,1
"Conference on Radar Meteorology, 22 nd, Zurich, Switzerland,",1
"Journal of Personality and Social Psychology,",1
"BT Technology Journal,",1
"Wisconsin Demand-Side Demonstration, April,",1
"Proceedings of the ACM SIGPLAN 1997 conference on  &hellip;,",1
"Proceedings of ACM SIGMODâ??98 conference on Management of  &hellip;,",1
"WWW5 / Computer Networks,",1
"Proceedings of the I MECH E Part D Journal of Automobile  &hellip;,",1
"New Directions for Teaching and Learning, No,",1
"Technical Report No. 92, Stanford University, July",1
"Proceedings of the 13th annual ACM international conference  &hellip;,",1
"Proceedings, 1994 Outdoor Action Conference, May 23-25,  &hellip;,",1
"Proceedings of ACM-SIGMOD International Conference on  &hellip;,",1
"Fed Proc,",1
"Computer Networks,",1
"IBM Almaden Research Center,",1
"Proceedings of PME,",1
"Proc. Int. Conf. Communications,",1
"Seattle, Washington, April,",1
"Proceedings of SIGMODâ??99 Workshop on Research Issues on  &hellip;,",1
Vol.,1
"Tomus I,",1
"Proceedings of the 2001 ACM SIGMOD international conference  &hellip;,",1
"Seattle, Washington, September,",1
"Submitted for publication,",1
At.,1
"Third International Conference on Very Large Data Bases,  &hellip;,",1
"Amino Acids and Î²-Lactams. Acc. Chem. Res,",1
"Procs. OOPSLA 2003 Workshop on Process Engineering for  &hellip;,",1
"Conference on Management of Data,",1
"Proceedings of the 23rd ACM/IEEE conference on Design  &hellip;,",1
Client-Server Information Systems.,1
"Herpetologist, Santa Barbara, California,",1
"International Conference on Bear Research and Management,",1
"Proceedings of the 1994 ACM conference on Computer supported &hellip;,",1
"Technical Report 3.0, Stanford University, March",1
Manuscript,1
"Kostarakis Publisher, Athens, Greece",1
"Applied Geography,",1
"Proceedings of the 1993 ACM SIGMOD international conference  &hellip;,",1
"Seattle, Washington USA: IEEE Publishing, May,",1
"The Academy of Management Journal,",1
"Proc. Int. Conf. Computer-Aided Design,",1
"Proc. IFAC Symposium, Zurich, Switzerland,",1
"European Rotorcraft Forum, 25 th, Rome, Italy, Proceedings.,",1
Unpublished,1
"Experimental Robotics I,",1
"&hellip;  on Infrared Physics, Zurich, Switzerland, Aug. 11-15, 1975. &hellip;,",1
"Proceedings of the second ACM international conference on  &hellip;,",1
"H. Acc. Chem. Res,",1
"&hellip;  Telemetering Conference, Washington, D. C, Proceedings,",1
"BT TECHNOLOGY JOURNAL,",1
"Electronic Letters,",1
"Genes to Cells,",1
"Proceedings of the 1989 ACM SIGMOD international conference  &hellip;,",1
"Proceedings of the 1994 ACM SIGMOD international conference  &hellip;,",1
"ACM Siggraph Conference Proceedings,",1
"Electronic Learning,",1
"Information &amp; Software Technology,",1
"Electronic Design,",1
"International Conference on Business Process Management,",1
"Proc. Int. Conf. Intell. Syst. Mol. Biol,",1
"28th Annu. Proc. Int. Reliability Physics Symp,",1
"New Directions for Program Evaluation,",1
"TRANSPLANTATION PROCEEDINGS,",1
"Technical report CS-TR-3987, Department of Computer Science, ",1
vivo demonstration of the circadian. rhythm of cholesterol ,1
"COMMUNICATIONS-ACM,",1
"UNEP, ATHENS(GREECE). 1991.,",1
"submitted for publication,",1
"Proc. Int. Test Conference,",1
"At Spectrosc,",1
"ACM SIGPLAN Notices,",1
"&hellip;  Eidgenoessische Technische Hochschule, Zurich (Switzerland) &hellip;,",1
"Proceedings of the 1996 IEEE/ACM International Conference on &hellip;,",1
"VIROLOGY-NEW YORK-,",1
"Proc. IRE,",1
"Proceedings of 24th ACM SIGMOD International Conference on  &hellip;,",1
"WWW9 / Computer Networks,",1
"MIT, Laboratory for Computer Science, http://larch. lcs. mit. ",1
"BIULETYN-INSTYTUTU HODOWLI I AKLIMATYZACJI ROSLIN,",1
"Stanford University Technical Report STAN-CS-208, Stanford, CA, ",1
"Proc. ACM SIG1R,",1
"Social Studies and the Young Learner,",1
Proc. 10th ACM Symp. Operating,1
ACM SIGMOD International Conference on Management of,1
"New directions for teaching and learning: using research to  &hellip;,",1
"SIGMOD,",1
"&hellip;  River PCB Reclamation/Demonstration Project, Evaluation of ",1
"WWW6 / Computer Networks,",1
Procs. IEEE Intelligent Vehicles,1
"Athens, Greece: NTUA Publications,",1
"CONTRIBUTIONS TO NEPHROLOGY,",1
"New Directions for Adult and Continuing Education,",1
"LNAI n. 3065: Procs. ofâ?? EONâ??04,",1
"ACM SIGART Bulletin,",1
"Proc. 28th Annual Precision Time and Time Interval (PTTI)  &hellip;,",1
"Proceedings of 11th International Conference on Very Large  &hellip;,",1
"9th VLDB,",1
Proceedings of the 2000 ACM SIGPLAN International Conference,1
"Proc. Int. Conf. on Concrete,",1
"Technical Report, Stanford University, Cf. URL http://diglib. ",1
"Technical Report 411, Stanford University, March",1
"ACADEMY OF MANAGEMENT JOURNAL,",1
"LECTURE NOTES IN COMPUTER SCIENCE,",1
"Computers and Society,",1
"International Conference on Irrigation Management Transfer,",1
"Acm Press Frontier Series,",1
"ISBN,",1
"Madison, Wisconsin: University of Wisconsin, March,",1
VLDB,1
"IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,",1
"University of Washington, Seattle,",1
Proceedings of ACM,1
"ACM SIGMOD Record,",1
"JOURNAL OF EMERGENCY NURSING,",1
MIT Laboratory for Computer,1
"International Conference on Very Large Data Bases,",1
"Proceedings of the 23rd Annual Marschall Invitational  &hellip;,",1
"Proceedings Seventh ACM Symposium on Solid Modeling and  &hellip;,",1
"Experimental field studies in northern Switzerland. Zurich.  &hellip;,",1
"San Diego, Calif,",1
"Slovak Technical University, Bratislava,",1
"Proc. 28th International Conference on High Energy Physics,",1
"Communications of the ACM,",1
"Proc. 28th Eur. Conf. on Optical Communication,",1
"Proceedings of the International Conference on Very Large  &hellip;,",1
"Electronic Times,",1
"Radiotekhnika i Elektronika,",1
"PC MAGAZINE-AMERICAN EDITION-,",1
"History of Programming Languagesâ??II,",1
"IEEE Computer,",1
"See Ref,",1
"Acc. Chem. Res,",1
"Lecture Notes in Computer Science,",1
"PC Magazine April,",1
Proc. ACM SIGMOD,1
"unpublished memorandum, Laboratory for Computer Science, MIT &hellip;,",1
"Proc. Int. Workshop,",1
"Santa Barbara, CA: University of California, Santa Barbara,",1
"Supplement to Procs. 1980 Flywheel Technology Symposium,",1
"Proceedings of ACM SIGMOD International Conference on  &hellip;,",1
"Proc. ACM Nat. Conf,",1
"No. I,",1
"Proc. Int. Ornithol. Congr,",1
"Technical Report 105, Department of Statistics, Stanford ",1
"Political Geography,",1
"Integration with Software Engineering: Procs. of HCI-Intl,",1
"Procs. 8th EEGS-Meeting, Aveiro, Portugal,",1
"Proceedings of the nineteenth ACM SIGMOD-SIGACT-SIGART  &hellip;,",1
"Proceedings of the eighth ACM international conference on  &hellip;,",1
"VARD I NORDEN,",1
"Proceedings of the ACM&#39;81 conference,",1
"Proc. of the 21st Int. Symp. on Shock Waves, Great Keppel, ",1
"Knowledge and Data Engineering, IEEE Transactions on,",1
"Journal of Emergency Medicine,",1
"Proceedings of SIGMOD Conference,",1
"Microsoft Corporation,",1
"Proc. ACM SIGMETRICS Conf,",1
"MAYO CLINIC PROCEEDINGS,",1
Proceedings of the 25th VLDB Conference,1
"Conference proceedings on Data Management 91 table of  &hellip;,",1
"Ph. D. diss., Univ. Washington, Seattle,",1
"Proceedings: Biological Sciences,",1
"Proceedings of the 14th ACM international conference on  &hellip;,",1
"National Marine Fisheries Service, Seattle, Washington,",1
"MENOPAUSE-NEW YORK-,",1
"Proceedings of the 27th Intersociety Energy Conversion  &hellip;,",1
"The VLDB Journal The International Journal on Very Large  &hellip;,",1
"Proceedings of ACM SIGCOMM Computer Communications Review,",1
"San Jose, California, USA, Marz,",1
"Technical Report CSL-TR-95-xxx, Stanford University,",1
"Proceedings of VLDB,",1
"Technical Report LIDS-P-2460, Massachusetts Institute of ",1
"Management Science,",1
"Proceedings of ACM SIGMOD,",1
"&hellip; of the Very Large Data Bases (VLDB) Conference, Cairo, Egypt,",1
"&hellip;  Symposium, 25 th, Anaheim, Calif, Proceedings. Part 1,",1
"Proc. 28th ICRC,(Tsukuba, Japan, 2003)",1
Phil.,1
"ICARUS-NEW YORK-,",1
"ACM Computing Surveys (CSUR),",1
"Proceedings of the SIGMOD conference, Boston, June,",1
"&hellip;  and Computation. Preliminary Version in Proc. 28th  &hellip;,",1
"Proc. 28th IEEE International Symposium on Multiple-Valued  &hellip;,",1
"Proc. Int. Seaweed Symp,",1
"Zurich, Switzerland. ACM Press, New York,",1
"Zurich, Switzerland,",1
"Procs. of the 7th Human Interface Symposium,",1
submitted for,1
Proc. Second ACM International Conference on,1
Supp.,1
"Proceedings of ACM Multimedia,",1
"History of programming languages---II table of contents,",1
"Proceedings of CHI,",1
"Powder Metallurgy Alloys Symposium[Abstracts], Bombay, India &hellip;,",1
"Proc. ACM SIGMOD Conf,",1
at,1
"NEW DIRECTIONS FOR ADULT AND CONTINUING EDUCATION,",1
"Proc. IEEE,",1
"Proceedings of ACM conference on Proving assertions about  &hellip;,",1
"&hellip;  of the twenty-first annual ACM symposium on Theory of  &hellip;,",1
"Proceedings of the 31st international conference on Very  &hellip;,",1
"Mount Lyell Remediation Research and Demonstration Program.  &hellip;,",1
"MIT Technical Report, Massachusetts Institute of Technology, ",1
"Electronic Business,",1
"Proceedings of Tricomm,",1
"Proceedings 25 th Annual 1991 IEEE International Carnahan  &hellip;,",1
"ADOLESCENCE-SAN DIEGO-,",1
"Proceedings of the 1992 ACM SIGMOD international conference  &hellip;,",1
&hellip; . ACM International Conference on Management of Data (SIGMOD,1
"IBM Almaden Research Center, March,",1
"Proc. 28th Annual Hawaii Int. Conf. on System Sciences,",1
"Procs. 13th Annual Meeting of the Berkeley Linguistics  &hellip;,",1
"Technical Report MSR-TR-2004-105, Microsoft Corporation, Dec. ",1
"Proc Int Symp Warwick,",1
"Report to DEET,",1
"On Management of Data,",1
"ACM Press, New York,",1
"Proc. ACM SIGMOD Conf., San Jose, CA, May,",1
"ELECTRONIC LIBRARY,",1
"Proc. Int. Congr. Math., Berkeley,",1
"&hellip;  Kristallografie und Petrografie, ETH Zurich, Switzerland (",1
Proceedings of the 23rd International Symposium on ,1
"Wien, AT,",1
"Procs of A CL&#39;89,",1
"ACM SIGMIS Database,",1
New York: Manpower,1
"IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING.,",1
Proc. ACM,1
"&hellip;  International Endoscopy conference with live demonstration  &hellip;,",1
Proc. 1989 ACM Engineering Design,1
"Proceedings of the 31st VLDB Conference, Trondheim, Norway,",1
"Proc. 26th Int. Conf. on Phenomena in Ionized Gases (ICPIG- &hellip;,",1
"thesis, University of Washington, Seattle, Washington 1975 ",1
"CRC, New York,",1
"I Nuovo Cimento,",1
"Proc. 28th ISATA-International Symposium on Automotive  &hellip;,",1
&hellip;  of the 22 thInternational Conference on Very Large Data ,1
"SIGMOD Record, Special Issue on Metadata for Digital Media,",1
"Approaches to emotion,",1
Proceedings of the ACM SIGMOD International Conference on ,1
"Technical report, Computer Science Department, Stanford ",1
"&hellip;  Study for the European Demonstration Programme on ICZM,",1
"25th International Conference on Very Large Data Bases,  &hellip;,",1
CSP Demonstration,1
"Proceedings of IAMG98, Isola dâ??Ischia, Naples, 1998,",1
"vivo demonstration of a defect in glyoxylate metabolism. N  &hellip;,",1
"Athens, Greece,",1
Proc. 28th Conf. Int&#39;l Soc. Animal Genetics,1
"Middle East Technical University,",1
"Proceedings ofâ?? Nonlinear variational problemsâ??, Isola d &hellip;,",1
"Proceedings of Short Papers.-Maribor: Institute of  &hellip;,",1
"ACM SIGCHI Bulletin,",1
"Conf. om Management of Data, San Francisco CA, May,",1
"Proceedings of the 23rd Annual International Conference of  &hellip;,",1
"Proceedings of the eleventh ACM international conference on  &hellip;,",1
Proc. 11th ACM,1
Volume,1
Proc. Int. Cong. Math. Stockholm,1
"CORNEA-NEW YORK-,",1
"SIGMOD RECORD,",1
"San Diego: AcademicPress,",1
Proc. of the Conf. on Innovative Data Systems Research (CIDR,1
"Marine Biology,",1
"PROCEEDINGS-INSTITUTION OF MECHANICAL ENGINEERS PART D  &hellip;,",1
"Academic, San Diego,",1
"A demonstration of remote sensing techniques. CRREL Report,",1
"WISCONSIN LAW REVIEW,",1
"VLDB Journal, to be",1
"Proceedings of the Seventh IMA Conference on the Mathematics &hellip;,",1
"11th Int Zurich EMC Symposium, Zurich, Switzerland,",1
"Bombay, India, 25-26 Sept. 1986,",1
"IEEE Software,",1
Proceedings ACM,1
"Proc. Int. Grassl. Cong,",1
"PC Magazine, August,",1
"Technical report, Stanford University,",1
"Proceedings of the 23rd International Colloquium on Automata &hellip;,",1
"INTERNATIONAL JOURNAL OF EDUCATIONAL RESEARCH,",1
"Proceedings of NDSS,",1
"Proc 37th ACM/IEEE DAC,",1
"Proc. 28th ACEMB, Sept,",1
Proceedings of ACM workshop on Wireless,1
"Proc. 29th VLDB Conference, Berlin",1
"Technical report, Stanford University, November",1
"Proceedings 1994 ACM SIGMOD Conference,",1
"Proceedings of the fourth ACM international conference on  &hellip;,",1
"History of Mathematical Programming (JK Lenstra et al., eds. &hellip;,",1
"PJ Angeline, e d. Proceedings of the Sixth Annual Conference &hellip;,",1
"Proceedings of the 20th VLDB Conference,",1
"Proceedings of the 1982 ACM SIGMOD international conference  &hellip;,",1
"Technical report, MIT Laboratory for Computer Science, Cambridge",1
"CS Technical Report 9454, Univ. of Massachusetts,",1
Proc. EDAA/ACM/IEEE,1
"Pacific Northwest Region, Seattle,",1
"Procs of Scanning,",1
Effectiveness Demonstration of Fugitive Dust Control Methods,1
"Proc of the 29th Annual Technical Symposium of the  &hellip;,",1
Proceedings of the 23rd International Conference on Very ,1
"Proceedings of the 23rd ACM SIGPLAN-SIGACT symposium on  &hellip;,",1
"At. Energ,",1
"NEUROPSYCHOPHARMACOLOGY-SAN DIEGO-,",1
"National Aerospace Meeting, Washington, D. C, Proceedings,",1
"SIGMOD Conference,",1
"Proceedings of the 21st International Conference on Very  &hellip;,",1
"Neurology India (Bombay),",1
"Proceedings of the 23rd International Electric Propulsion  &hellip;,",1
"Technical report, University of Massachusetts at Amherst,",1
"New Directions for Program Evaluation. Jossey-Bass Inc, San  &hellip;,",1
"Electronic News,",1
"Procs 1st Workshop on Electronics for LHC Experiments, CERN/",1
"&hellip;  SIGMOD International Conference on Management of Data, May,",1
"The Journal of Human Resources,",1
Proceedings of ACM Annual Conference,1
"Technical Report, Univ. of Massachusetts,",1
Proceedings of,1
"Transplant Proc,",1
"Seattle, Washington, US: Communicable Disease Control  &hellip;,",1
"Conference on Management of Data (Washington, DC, USA, 1993)",1
"Electronic Library,",1
"Design Automation Conference, 1988. Proceedings., 25th ACM/ &hellip;,",1
"Bombay, India, 11 Oct. 1980,",1
"Inc., Santa Barbara, California,",1
"Proceedings of the 1988 ACM SIGMOD international conference  &hellip;,",1
"Proceedings of ACM conference on History of medical  &hellip;,",1
"Proc. Int. Picture Coding Symp,",1
"Proceedings of the 23rd International Congress of  &hellip;,",1
"&hellip;  Symposium on Powerline Communications, Athens, Greece,",1
"Urban Geography,",1
Proceedings of the 25 thEuromicro,1
"See Kramer,",1
"Proceedings of the 23rd annual conference of the Mathematics &hellip;,",1
IEEE,1
"Proceedings of the 2nd ACM international conference on  &hellip;,",1
"&hellip; . of the Int. Conf. on Very Large Data Bases (VLDB), Cairo,  &hellip;,",1
"Proc ACM SIGIR,",1
"URBAN GEOGRAPHY,",1
"San Diego, California,",1
"Proceedings of the seventh ACM international conference on  &hellip;,",1
"Very Large Data Bases, 1979. Fifth International Conference  &hellip;,",1
"PC Magazine,",1
"submitted to publication,",1
"Procs. GIS/LIS Conference, Cincinnati, OH,",1
"Proceedings, Ve Congrs International de la Socit dâ?? &hellip;,",1
"I. Allele,",1
"Technical Report No. MSR-TR-2001-57, Microsoft Research,",1
"Proceedings of MEGA,",1
"INTERNATIONAL JOURNAL OF COOPERATIVE INFORMATION SYSTEMS,",1
"ACM SIGGRAPH Computer Graphics,",1
"&hellip; . 12. Symp. Simulationstechnik ASIM98, Zurich, Switzerland,",1
Proceedings of ACM-SIGMOD 1987 Annual Conference on ,1
"Archives of Microbiology,",1
"Proceedings of the 23rd Annual SAS Users Group International &hellip;,",1
Int. Conf.,1
"ACM Transactions on Database Systems (TODS),",1
"Procs. of 17th ISCA,",1
Procs. of AAMAS 03,1
"Proc. BIF 28th Res. Symp., Birmingham, AL,",1
"Proc. ACM PLDI,",1
"Proc. 28th Int. Congr. Entomol,",1
"Proceedings of ACM SIGCOMM,",1
"Proc ACM CSCW,",1
"Proceedings of the fourth ACM SIGACT-SIGMOD symposium on  &hellip;,",1
"Agents. Washington. Seattle,",1
"CELLULAR AND MOLECULAR BIOLOGY LETTERS,",1
"Technical University of Dresden,",1
"Proceedings of the 16th ACM SIGPLAN-SIGACT symposium on  &hellip;,",1
"Proceedings of SIGCOMM,",1
"SIGMOD Rec,",1
"TR-206, Laboratory of Computer Science, MIT, Cambridge, Mass, ",1
"EDTA 32nd Congress, Athens, Greece,",1
"Proceedings of the ACM SIGMOD,",1
"MANAGEMENT SCIENCE,",1
"Proceedings of the 19th VLDB Conference, Ireland,",1
"Proc. Int. Test Conf,",1
"&hellip;  International Conference on Management of Engineering and  &hellip;,",1
"Proc. ACM SIGMOD Int&#39;l Conf. Management of Data,",1
"Proc. Eurospeech,",1
Proceedings fromtheAIAACF D,1
"See,",1
"Conf. on Very Large Databases (VLDB). Santiago de Chile, ",1
Proc. ACM SIGMOD International Conference on Management of ,1
"Technical report, Stanford University, 1997. Available at http:-",1
"Proc. 28th IEEE PVSC, Anchorage,",1
"Santa Barbara, University of California,",1
"SIGNAL PROC.,",1
"New Technologies Publications, Athens,",1
"Oulu Univ, Proceedings of the 25 th Annual Conference of the &hellip;,",1
"Proceedings of the 2004 ACM SIGMOD international conference  &hellip;,",1
"online demonstration, http://hulk. bu. edu/projects/fap/demo &hellip;,",1
"BULLETIN-NEW YORK ACADEMY OF MEDICINE,",1
"IEE Proceedings Part D: Control Theory and Applications,",1
"Deep-Sea Research I,",1
"The VLDB journal,",1
"Zurich, Switzerland",1
"APPLICATION DEVELOPMENT TRENDS,",1
"Proc 28th Int Geol Conf, Abstract,",1
"Acc Chem Res,",1
"28th Ann. Conv. Proc. Am. Assoc. Bov. Pract,",1
Journal of the Learning,1
"Data Engineering, 2004. Proceedings. 20th International ",1
A SAMâ??CGE demonstration model for,1
"Proc. Of the ACM SIGMOD Conference of Management of Data,",1
"&hellip;  paragenesis: Athens, Greece, Theophrastus Publications SA,",1
"APPLIED MATHEMATICS AND COMPUTER SCIENCE,",1
"Proceedings of the 25 th Annual Conference of the Finnish  &hellip;,",1
"Proc. 29th Inter-Noise, Nice,",1
"Proceedings of the 2nd ACM SIGACT-SIGMOD symposium on  &hellip;,",1
"Proc. of the 19th VLDB, Dublin, Ireland,",1
"Conference on Management of Data, Washington, DC,",1
"Transition to adulthood,",1
"VLDB Journal,",1
"Int. Conf. on VLDB,(Amsterdam,",1
"University of Washington Press, Seattle, Washington,",1
Proceedings of the 23rd Allerton Conference on Communication,1
"MTI 93TR38 Report for NSWC Demonstration, September,",1
"April to July,",1
"ENVIRONMENT PROTECTION ENGINEERING,",1
Procs. IEEE Intelligent Vehicles Symposium,1
"Proceedings of the 23rd Conference on Decision and Control,  &hellip;,",1
Proceedings of the 1996 ACM SIGMOD International Conference ,1
"m Proc 6th Internattonal VLDB Conference, Montreal, Canada,  &hellip;,",1
"ACM-TODS, Dec,",1
"Proceedings of ACM SIGGRAPH 2005,",1
"Geomagnetizm i Aeronomiia,",1
"Procs. EEGSâ??01, Birmingham,",1
"Technical report, Dept. Of Computer Science, Stanford University",1
"Technical Report ESD-TR-76-372, Bedford, Massachusetts, April ",1
"Neuroradiology,",1
"PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON INFORMATION  &hellip;,",1
"&hellip;  of the Fourth International Conference on Management of  &hellip;,",1
"Physical Geography,",1
"Seattle: Washington State Institute for Public Policy,",1
New Directions in Teaching and,1
Procs. of 7th Scandinavian Conference on Image,1
"Comm. ACM,",1
"Proceedings ofthe Twentieth International Conference on Vey  &hellip;,",1
"Proceedings of the 23rd International Symposium on  &hellip;,",1
"Wisconsin Studies in Contemporary Literature,",1
"Proc. Int. Soc. Sugar Cane Technol., 21st congress. March,",1
Proc ACM,1
"Proc 29th Annual Conf. MAS,",1
"Alfa Scientific Books Editions, Athens, Greece",1
"Proc. 26th Int. Cosmic Ray Conf,",1
"Eurasia Tex, Athens, Greece, November,",1
"&hellip; on Radar Meteorology, Zurich, Switzerland, Amer. Meteor. Soc,",1
"&hellip;  of the ACM SIGMOD International Conference on Management of &hellip;,",1
Proc. Int. Conf.,1
Proc. 29th Univ. Power Eng.,1
"Bombay, India, September,",1
"PC Magazine, June,",1
"Procs. of Third Inter. Conf. on Behavior of Steel Struct. in &hellip;,",1
"USENIX proceedings, Jan,",1
"Proc. ACM SIGGRAPHâ??94,",1
"ACM SIGMOD Rec,",1
"Expert Systems and NeuralNetworks, Zurich, Switzerland, July,",1
"Proc. 1975 ACM-SIGMOD Conference on Management of Data, San  &hellip;,",1
"Proc. of SIGMOD WorkShop on Research Issues in Data Mining  &hellip;,",1
"Proc. of ACM SIGMOD Conf. on Management of Data,",1
SIGMOD,1
"Proceedings of the 1989 SIGMOD Conference, May,",1
"Journal of the ACM (JACM),",1
"ACM TRANSACTIONS ON DATABASE SYSTEMS,",1
"CRAS I-MATH,",1
"Proceedings of the 25 thConference of the International  &hellip;,",1
"Technical report, Stanford University, Stanford,",1
"Proceedings of the 25 thJSCE earthquake engineering  &hellip;,",1
"VLDB Proceedings,",1
Proc. ACM STOC,1
"ACM Transactions on Graphics (TOG),",1
"Proc. Int. Soc. Citriculture,",1
Proceedings of 2001 International Conference on Management ,1
Acc. Chem.,1
"The handbook of multimedia information management table of  &hellip;,",1
&hellip;  spin resonance spectroscopic demonstration of the hydroxyl ,1
"BLOOD-NEW YORK-,",1
"Proceedings of the 23rd Annual meeting of the European  &hellip;,",1
"Journal de Physique I,",1
Proc. 1990 ACM SIGMOD Int. Conf. on Management of,1
"PC Magazine Online,",1
"ACM SIGMOD,",1
"Proceedings of the 1995 ACM SIGMOD international conference  &hellip;,",1
"Procs. 10th Annual Conference of the Cognitive Science  &hellip;,",1
Proc. First ACM SIGACI-SIGMOD Conf. on Principles of ,1
"COMPUTERWORLD,",1
"At. Spectrosc,",1
"Approaches to Grammaticalization,",1
"Lispe Technical Report, Department of Chemical Engineering, ",1
"Proc. of The ACM SIGMOD Conference, ACM Sigmod Record,",1
"&hellip;  International Conference on Management of Data, Washington,",1
"Proc. of ACM SIGCOMM,",1
"Proc. Active97,",1
"WWW7 / Computer Networks,",1
"Proc. ACM SIGMOD,",1
"J. Phys. I France,",1
"Massachusetts 02138, Technical Report TR-29-81, November",1
"Proc. 28th European Microwave Conf,",1
"Proc. 28th Annual Hawaii Int. Conf. on Systems Science,",1
"COURSES AND LECTURES-INTERNATIONAL CENTRE FOR MECHANICAL  &hellip;,",1
"Water Quality 88: Seminar Proceedings. February 23-25 1988,  &hellip;,",1
"Technical report, BEA Systems, IBM, Microsoft, SAP AG, Sonic ",1
"Gan To Kagaku Ryoho,",1
"Proceedings of NLDB,",1
"Proc. 28th Int. Congr. Apic., Bucharest,",1
"i&gt; Proc. 21st Int&#39;l Conf. Very Large Data Bases,&lt;/i&gt; Morgan  &hellip;,",1
"Proceedings of ACM Siggraph,",1
"SIGMOD-RECORD,",1
"Proceedings of Derive Days D usseldorf,",1
"AIP CONFERENCE PROCEEDINGS,",1
"Proceedings of 2002 International Conference on Management  &hellip;,",1
Proc. Int. Conf. Very Large Databases,1
"Proceedings of the ACM SIGMOD Conference on Management of  &hellip;,",1
"Stanford University, Technical Report KSL 92-71, http://www-ksl.",1
"Psychopharmacology,",1
"Acm Press Siggraph Series,",1
"WebDB (Informal Proceedings),",1
"Technical University of Munich,",1
"VIRCHOWS ARCHIV,",1
Microsoft,1
Contact,1
"Proceedings of 1998 ACM SIGMOD Conference on Management of  &hellip;,",1
"Cochrane Database Syst. Rev,",1
"ACADEMY OF MANAGEMENT REVIEW,",1
"SPRINGER HANDBOOK OF AUDITORY RESEARCH,",1
"Proc. ACM MOBIHOC,",1
"September. Ottawa: Social Research and Demonstration  &hellip;,",1
"Personality at,",1
"Proceedings from the Global Conference on Credit Scoring,",1
Proc. VLDB,1
"At. Spectrom,",1
"Proceedings of the VLDB Conf,",1
"Procs. of the Seventh Annual Conference on the Teaching of  &hellip;,",1
"Proceedings of the 23rd Annual Symposium on Engineering  &hellip;,",1
"Proceedings of the 1998 IEEE/ACM international conference on &hellip;,",1
"Proc ACMSIGMOD, pp l&amp;18,",1
"Proceedings of ACM CHI,",1
"World Hydrogen Energy Conference, Montreal, Canada, June,",1
"1st Greek EDI Conference, athens, Greece, November,",1
"Montreal, Canada, June",1
"Automatisierungstechnik-at,",1
"Berlin, Technical University,",1
"JOURNAL-ACM,",1
